,genres,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,mode,count
4507,['boogaloo'],Joey Pastrana and His Orchestra,0.20199999999999999,0.498,452373.0,0.42,0.0113,0.24100000000000002,-9.55,0.068,182.668,0.8270000000000001,36.0,0,2
4508,"['chicago rap', 'underground hip hop']",Joey Purp,0.07645,0.9305,159949.5,0.48,0.11275999999999999,0.31805,-6.4565,0.1267,99.5795,0.3815,62.0,1,4
4509,"['soft rock', 'yacht rock']",Joey Scarbury,0.249,0.521,195293.0,0.743,0.0,0.096,-5.903,0.0338,117.12899999999999,0.451,53.0,1,2
4510,"['c-pop', 'cantopop']",Joey Yung,0.7,0.66,248787.0,0.48700000000000004,0.0,0.159,-6.757000000000001,0.0333,125.914,0.375,55.0,1,2
4511,['classical era'],Johann Christian Bach,0.95025,0.34975,212933.25,0.207,0.807,0.113275,-18.36825,0.04115,129.7485,0.46325,0.0,1,4
4512,"['classical era', 'early romantic era']",Johann Nepomuk Hummel,0.98,0.496,224640.0,0.249,0.934,0.12,-18.131,0.0411,144.239,0.7190000000000001,53.0,1,1
4513,"['baroque', 'classical', 'early music', 'german baroque']",Johann Sebastian Bach,0.950668776,0.344023101,209126.0591,0.199716762,0.7465406509999999,0.16991909300000002,-20.693598100000003,0.048269937,104.6873861,0.549524789,14.40506329,1,948
4514,"['classical', 'late romantic era', 'operetta']",Johann Strauss II,0.9062923079999999,0.38247692299999997,348042.9846,0.156598462,0.319212061,0.210616923,-18.62846154,0.114038462,108.70767690000001,0.297890769,5.538461538,1,65
4515,['violin'],Johanna Martzy,0.9570000000000001,0.353285714,358633.2857,0.12300000000000001,0.19534085699999998,0.113257143,-20.067,0.0469,95.72585714,0.402828571,0.0,1,7
4516,"['classical', 'german romanticism', 'late romantic era']",Johannes Brahms,0.93653271,0.286207477,418860.4206,0.16310912800000002,0.713638144,0.16175171300000002,-18.77369159,0.0437,101.2535421,0.216576947,4.448598131000001,1,321
4517,['rumba'],Johannes Linstead,0.847,0.594,320920.0,0.506,0.8909999999999999,0.0852,-13.79,0.0682,170.02,0.392,45.0,0,2
4518,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John,0.9955,0.621,197329.0,0.2755,0.00025350000000000004,0.245,-7.41,0.2025,71.436,0.585,0.0,1,2
4519,"['contemporary jazz', 'contemporary post-bop', 'ecm-style jazz', 'jazz fusion', 'jazz guitar', 'norwegian jazz']",John Abercrombie,0.514,0.37,594387.0,0.2632,0.563,0.08465,-20.4215,0.035,129.2615,0.3864,39.5,1,2
4520,"['british choir', 'opera', 'opera chorus']",John Alldis Choir,0.9670000000000001,0.22699999999999998,289686.5,0.3285,0.01695,0.1455,-12.847000000000001,0.0422,86.6135,0.1159,51.0,1,2
4521,"[""children's music"", ""preschool children's music""]",John Archambault and David Plummer,0.8190000000000001,0.88,145547.0,0.379,0.0,0.0869,-11.647,0.0493,135.28,0.682,50.0,1,2
4522,"['adult standards', 'british soundtrack', 'classic soundtrack', 'scorecore', 'soundtrack']",John Barry,0.736170515,0.175647423,189795.3093,0.157237113,0.809377446,0.136610309,-19.79579381,0.039380412000000004,98.28846392,0.08964433,33.42268041,1,97
4523,"['red dirt', 'roots americana', 'texas country']",John Baumann,0.764,0.547,245987.0,0.451,2.62e-06,0.11199999999999999,-9.674,0.0291,154.029,0.58,45.0,1,2
4524,"['australian rock', 'banjo']",John Butler Trio,0.247466667,0.675,238986.6667,0.657,0.01423365,0.150666667,-6.2656666670000005,0.053566667000000005,105.5206667,0.680333333,48.0,1,6
4525,"['album rock', 'heartland rock', 'mellow gold']",John Cafferty,0.03055,0.5670000000000001,249506.5,0.9065,7.45e-06,0.264,-8.2075,0.0403,136.509,0.6335,47.0,1,4
4526,"['american contemporary classical', 'avant-garde', 'classical', 'contemporary classical', 'experimental', 'free improvisation']",John Cage,0.9843125,0.469875,270228.3125,0.075320625,0.7644375,0.1252875,-26.5116875,0.0732875,105.1095625,0.18100625,8.0625,1,16
4527,"['library music', 'spytrack']",John Cameron,0.9658461540000001,0.345923077,167070.3077,0.08541,0.147369962,0.13530769199999998,-21.038,0.046292308,120.1141538,0.209576923,5.923076922999999,0,26
4528,['wrestling'],John Cena,0.027895,0.6679999999999999,185600.0,0.833,5.33e-07,0.1825,-6.369,0.26475,131.3255,0.40725,50.5,1,4
4529,"['bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz saxophone']",John Coltrane,0.688127413,0.45983095700000004,435424.9165,0.35390346200000006,0.15078825099999998,0.175753971,-13.20143992,0.053331365,116.17995520000001,0.429234216,23.43380855,1,491
4530,"['classic country pop', 'country', 'country rock']",John Conlee,0.40028571399999996,0.649857143,187843.8571,0.531428571,2.47e-06,0.306085714,-10.95057143,0.045042857,110.6568571,0.566857143,42.71428571,1,14
4531,"['deep new americana', 'indie folk', 'new americana', 'stomp and holler', 'western americana']",John Craigie,0.23600000000000002,0.455,313079.0,0.172,0.0013,0.102,-10.265,0.0307,118.161,0.18899999999999997,57.0,1,1
4532,['broadway'],John Cullum,0.9179999999999999,0.575,269507.0,0.285,0.0,0.24,-15.360999999999999,0.262,143.423,0.624,21.0,1,1
4533,['rock-and-roll'],John D. Loudermilk,0.83,0.597,124620.0,0.6105,0.10601210000000001,0.1525,-13.036,0.0361,113.43700000000001,0.9059999999999999,25.0,1,4
4534,"['classic soundtrack', 'scorecore', 'soundtrack']",John Debney,0.927166667,0.2375,119211.1667,0.08408333300000001,0.8945,0.12355,-23.06683333,0.036333332999999995,103.6463333,0.199966667,43.33333333,1,12
4535,"['classical', 'early music', 'english renaissance', 'renaissance']",John Dowland,0.995,0.517,43155.66667,0.0654,0.8936666670000001,0.107666667,-24.226,0.191,67.49166667,0.508,2.0,1,3
4536,"['american primitive', 'drone folk', 'experimental', 'fingerstyle', 'folk', 'freak folk', 'traditional blues', 'traditional folk']",John Fahey,0.7089354840000001,0.38054838700000004,242016.3548,0.408129032,0.809354839,0.143441935,-11.60235484,0.040680645,108.87735479999999,0.378309677,22.93548387,1,62
4537,"['early romantic era', 'irish classical']",John Field,0.9935,0.3405,204233.5,0.036910000000000005,0.9285,0.0972,-31.112,0.04855,75.965,0.1472,40.0,1,2
4538,"['ambient', 'art rock', 'dance rock', 'laboratorio', 'new romantic', 'new wave', 'synthpop', 'uk post-punk']",John Foxx,0.9890000000000001,0.109,359680.0,0.0045899999999999995,0.89,0.0796,-32.667,0.0338,70.122,0.0441,40.0,0,1
4539,"['acoustic rock', 'alternative rock', 'blues rock', 'rock']",John Frusciante,0.41775,0.58725,204479.75,0.46675,0.23057975,0.196,-9.618,0.03235,123.55875,0.41,48.25,1,8
4540,"['broadway', 'hollywood', 'show tunes']","John Gallagher, Jr.",0.301725,0.568,236736.75,0.56075,0.0,0.1014,-7.922000000000001,0.04375,127.46525,0.41425,44.0,1,4
4541,"['contemporary folk', 'ectofolk', 'folk', 'lilith', 'traditional folk']",John Gorka,0.914,0.601,256560.0,0.0557,1.05e-05,0.10099999999999999,-18.226,0.0368,137.386,0.20600000000000002,38.0,0,2
4542,"['blues', 'blues rock', 'country blues', 'country rock', 'electric blues', 'modern blues', 'roots rock', 'traditional blues']",John Hammond,0.691,0.34,284000.0,0.336,7.4e-06,0.29,-14.145999999999999,0.0606,70.528,0.496,16.0,1,2
4543,"['appalachian folk', 'banjo', 'bluegrass', 'country rock', 'folk', 'jam band', 'old-time', 'progressive bluegrass', 'traditional folk']",John Hartford,0.690875,0.56025,177791.1667,0.352866667,0.138053913,0.17055416699999998,-15.112125,0.081441667,121.441375,0.6313333329999999,27.375,1,48
4544,"['dub', 'lovers rock', 'reggae', 'rock steady', 'roots reggae', 'ska']",John Holt,0.278058824,0.702470588,207709.1176,0.540705882,0.026660793999999998,0.136529412,-8.538294118,0.097805882,103.1065882,0.7447647059999999,41.70588235,1,17
4545,"['british modern classical', 'early modern classical', 'impressionism', 'post-romantic era']",John Ireland,0.8590000000000001,0.23,170147.0,0.0991,1.51e-05,0.163,-18.852,0.0377,86.12899999999999,0.0769,12.0,0,2
4546,['neo mellow'],John Johnson,0.943,0.354,238907.0,0.161,0.778,0.128,-22.998,0.0439,83.48,0.599,32.0,1,1
4547,['hollywood'],John Kander,0.6948,0.5622,264477.4,0.405,0.0,0.5626,-11.6108,0.20362,109.8758,0.5708,20.8,1,5
4548,['jazz clarinet'],John LaPorta,0.83525,0.34299999999999997,398088.25,0.2515,0.4821375,0.1226375,-12.490875,0.038575,121.083125,0.295625,3.75,0,16
4549,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",John Legend,0.358409453,0.557213333,244990.4533,0.594493333,2.6000000000000002e-05,0.21045999999999998,-7.136760000000001,0.097996,116.26218670000002,0.432968,57.73333333,1,75
4550,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock']",John Lennon,0.391764115,0.54306044,226787.2527,0.585676923,0.089015032,0.21989175800000002,-10.36271429,0.05136044,120.3117857,0.548635165,42.85714286,1,182
4551,['pop edm'],John Martin,0.053875,0.54675,264007.5,0.8115,0.000525,0.091925,-3.93575,0.047725,132.80725,0.42975,67.25,1,8
4552,['opera'],John Mauceri,0.902,0.391,284507.0,0.147,0.0,0.361,-20.21,0.0394,126.801,0.486,29.0,0,1
4553,"['blues', 'blues rock', 'british blues', 'british invasion', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'modern blues', 'psychedelic rock']",John Mayall,0.5692,0.5558,435077.2,0.6004,0.44633999999999996,0.758,-11.6502,0.13812,130.6502,0.6672,38.0,1,10
4554,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer,0.38367834100000003,0.587718894,261592.1475,0.541335484,0.040775913,0.276964055,-8.673774194,0.038320276,115.9253318,0.476069124,56.05990783,1,217
4555,"['irish ballad', 'vintage classical singing']",John McCormack,0.9944,0.4444,203589.4,0.1746,1.06e-05,0.1074,-13.036,0.060379999999999996,115.0566,0.2872,1.6,1,5
4556,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",John Mellencamp,0.090729074,0.64475,232189.4259,0.782277778,0.012990055,0.16995925899999997,-5.63637963,0.048851852,125.5156111,0.742953704,39.72222222,1,108
4557,"['contemporary country', 'country', 'country road']",John Michael Montgomery,0.286341935,0.616451613,213471.8065,0.585935484,1.4800000000000002e-05,0.20490967699999998,-8.668548387000001,0.045935484000000006,130.2227419,0.533677419,52.41935484,1,31
4558,['house'],John Monkman,0.00611,0.8320000000000001,437344.0,0.568,0.0221,0.0855,-11.183,0.0599,119.992,0.32899999999999996,3.0,1,1
4559,"['epicore', 'scorecore', 'soundtrack']",John Murphy,0.0208,0.433,258173.0,0.111,0.8009999999999999,0.0594,-15.300999999999998,0.035,75.65100000000001,0.0354,55.0,0,2
4560,['pop dance'],John Newman,0.016615,0.4545,226427.0,0.8755,0.003168,0.223,-4.446000000000001,0.06245,127.027,0.2805,70.5,0,4
4561,['gospel'],John P. Kee,0.266715714,0.553821429,308508.5714,0.836714286,0.00012327399999999999,0.4383,-7.090392857,0.085996429,124.9966429,0.6018928570000001,31.42857143,1,28
4562,"['instrumental rock', 'neo classical metal', 'progressive metal', 'shred']",John Petrucci,0.000333,0.414,396067.0,0.945,0.479,0.314,-4.66,0.0897,145.014,0.565,50.0,1,1
4563,"['british soundtrack', 'scorecore', 'soundtrack']",John Powell,0.5794181820000001,0.293972727,291220.5455,0.375127273,0.7771509090000001,0.218345455,-15.16072727,0.047536364000000005,102.1118182,0.206918182,45.0,1,22
4564,"['british blues', 'british folk', 'drone folk', 'fingerstyle', 'folk', 'library music', 'traditional folk']",John Renbourn,0.6266,0.5762,142712.6,0.23678000000000002,0.2369026,0.10098,-15.790999999999999,0.10300000000000001,101.9388,0.3139,25.6,1,10
4565,['country'],John Schneider,0.330833333,0.562666667,189400.0,0.45283333299999995,2.8600000000000004e-05,0.15941666699999998,-13.11466667,0.0448,127.25383329999998,0.522833333,26.16666667,1,12
4566,['light music'],John Scott Trotter & His Orchestra,0.811294118,0.358823529,169669.8235,0.203411765,0.15445241199999998,0.38105882399999996,-14.21570588,0.04254117599999999,127.9780588,0.372823529,28.88235294,1,17
4567,['traditional folk'],John Stewart,0.3315,0.552,269020.0,0.506,6e-07,0.1253,-9.855,0.03555,105.656,0.635,37.0,1,4
4568,"['anglican liturgy', 'british contemporary classical', 'minimalism']",John Tavener,0.9890000000000001,0.133,213147.0,0.0312,0.0287,0.12,-35.098,0.0463,75.058,0.0361,44.0,0,1
4569,['classical bass'],John Tomlinson,0.9885,0.2115,288333.5,0.1905,0.2566,0.1385,-20.3255,0.0443,79.2865,0.08555,22.5,1,2
4570,"['indie anthem-folk', 'indie folk', 'stomp and holler']",John Vincent III,0.633,0.44299999999999995,256520.0,0.419,0.00183,0.40399999999999997,-7.975,0.0321,132.204,0.0719,61.0,1,2
4571,['soundtrack'],John Williams,0.847046838,0.276109836,241680.6674,0.17510548,0.7262755940000001,0.15024918,-21.22782201,0.045748712000000004,105.2800047,0.170231148,39.69086651,1,427
4572,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge', 'rock-and-roll']",Johnnie Ray,0.845333333,0.515333333,207180.5556,0.270905556,2.4e-05,0.255161111,-12.00844444,0.06646111099999999,105.0583889,0.478777778,15.66666667,1,18
4573,['pop edm'],Johnning,0.0719,0.537,208140.0,0.7859999999999999,0.0,0.253,-4.331,0.0317,128.0,0.18,73.0,1,2
4574,"['blues', 'funk', 'soul']","Johnny ""Guitar"" Watson",0.345855556,0.730666667,263382.0,0.546444444,0.001085941,0.212777778,-9.427,0.1233,99.56555556,0.616444444,28.88888889,1,18
4575,"['brill building pop', 'merseybeat', 'rock-and-roll', 'rockabilly', 'surf music']",Johnny & The Hurricanes,0.6425,0.3905,142873.5,0.935,0.45737449999999996,0.13895,-5.941,0.0696,154.509,0.8170000000000001,26.0,1,2
4576,"['louisiana blues', 'memphis blues', 'new orleans blues', 'soul blues', 'southern soul']",Johnny Adams,0.52,0.4885,216370.0,0.573,0.00024180000000000002,0.359,-11.2095,0.04635,97.3455,0.705,30.0,1,4
4577,"['classic soul', 'disco']",Johnny Bristol,0.336,0.593,233720.0,0.855,2.1e-05,0.126,-8.421,0.0775,96.18299999999999,0.648,53.0,1,2
4578,"['neo-rockabilly', 'rock-and-roll', 'rockabilly']",Johnny Burnette & The Rock 'N' Roll Trio,0.7313333329999999,0.6585833329999999,137560.0833,0.618083333,0.00034134800000000005,0.1606,-8.78,0.044608333,112.28891670000002,0.8715,22.5,1,24
4579,"['african rock', 'afropop', 'south african pop']",Johnny Clegg,0.23455,0.69675,256990.25,0.73775,4.33e-05,0.134625,-10.6655,0.02975,103.91225,0.8195,42.75,1,4
4580,"['red dirt', 'texas country']",Johnny Cooper,0.83275,0.46075,181703.5,0.3305,0.00324823,0.30025,-10.2145,0.028825,117.14725,0.3615,1.0,1,4
4581,"['big band', 'dixieland', 'jazz clarinet', 'new orleans jazz', 'ragtime', 'stride', 'swing', 'vintage jazz']",Johnny Dodds,0.9865,0.677,185783.0,0.3045,0.8435,0.1515,-15.194,0.0556,117.37299999999999,0.7909999999999999,13.0,1,4
4582,"['indie folk', 'stomp and holler', 'uk americana']",Johnny Flynn,0.785,0.5920000000000001,247080.0,0.408,0.000504,0.0978,-10.254000000000001,0.0268,92.91799999999999,0.66,52.0,1,2
4583,['hollywood'],Johnny Green,0.838454545,0.35613553700000006,204693.0992,0.300074876,0.485491073,0.235582645,-15.73619835,0.091417355,106.7919091,0.379261157,12.47933884,1,121
4584,"['chanson', 'francoton', 'french pop', 'ye ye']",Johnny Hallyday,0.439828571,0.457285714,212531.4286,0.634428571,0.00048474900000000003,0.271142857,-8.414,0.050142857,114.3531429,0.629428571,47.71428571,1,14
4585,"['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']",Johnny Hates Jazz,0.1243,0.6759999999999999,243152.0,0.7408,0.00066618,0.2526,-8.5828,0.03168,115.7652,0.8640000000000001,48.4,1,10
4586,"['big band', 'stride', 'swing']",Johnny Hodges & His Orchestra,0.892,0.5501836729999999,199726.8163,0.213334694,0.582096816,0.145436735,-15.40171429,0.042906122000000005,117.2997347,0.539567347,11.02040816,1,49
4587,"['c-pop', 'cantopop', 'classic cantopop', 'vintage chinese pop']",Johnny Ip,0.7156,0.3772,208986.6,0.3196,0.039754000000000005,0.1228,-12.9598,0.04358,133.4294,0.3424,36.2,1,5
4588,"['british invasion', 'merseybeat', 'rock-and-roll', 'rockabilly']",Johnny Kidd & The Pirates,0.179,0.7659999999999999,141960.0,0.579,1.25e-05,0.264,-9.722000000000001,0.0385,125.206,0.755,49.0,1,2
4589,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']",Johnny Maestro,0.74,0.517,153940.0,0.42675,5.85e-07,0.2303,-11.364,0.053525,144.132,0.7775,38.75,1,4
4590,"['adult standards', 'big band', 'easy listening', 'lounge', 'swing', 'tin pan alley', 'vocal jazz']",Johnny Mercer,0.909076923,0.627384615,189314.1923,0.172888462,0.021174735,0.240734615,-15.73411538,0.072046154,122.31938459999999,0.644038462,26.65384615,1,26
4591,"['brill building pop', 'bubblegum pop', 'classic uk pop', 'motown']",Johnny Nash,0.3191125,0.6335,175191.75,0.42200000000000004,0.002394188,0.1469375,-12.065625,0.0577625,101.54275,0.7240000000000001,42.25,1,16
4592,"['canadian pop', 'social media pop']",Johnny Orlando,0.18899999999999997,0.735,219187.0,0.584,0.0,0.125,-5.047,0.14,93.016,0.395,73.0,1,1
4593,"['jazz blues', 'jump blues', 'rhythm and blues', 'rock-and-roll']",Johnny Otis,0.49848000000000003,0.6058,146674.6,0.6584,1.6e-05,0.1992,-8.954,0.09204,83.20200000000001,0.6698,37.2,1,5
4594,['charanga'],Johnny Pacheco Y Su Charanga,0.8845,0.721,174706.5,0.451,2.96e-06,0.08835,-11.152999999999999,0.05895,112.413,0.879,9.5,1,4
4595,"['library music', 'lounge', 'spytrack']",Johnny Pearson,0.763,0.32899999999999996,220240.0,0.20600000000000002,0.917,0.109,-17.340999999999998,0.0321,153.528,0.204,41.0,1,2
4596,"['latin', 'salsa', 'salsa international', 'tropical']",Johnny Rivera,0.699666667,0.711333333,289897.6667,0.684,2.11e-05,0.07643333299999999,-10.008,0.037466667,163.5436667,0.916666667,42.33333333,1,6
4597,"['classic country pop', 'outlaw country']",Johnny Rodriguez,0.67475,0.64925,189996.75,0.33425,0.000108475,0.16105,-13.28525,0.042475,101.72025,0.607,27.75,1,8
4598,"['blues', 'chicago blues', 'delta blues', 'memphis blues', 'traditional blues']",Johnny Shines,0.852,0.499,238440.0,0.132,0.00108,0.0621,-17.278,0.0403,89.165,0.36200000000000004,26.0,0,2
4599,"['glam punk', 'glam rock', 'instrumental surf', 'protopunk', 'pub rock', 'punk', 'punk blues']",Johnny Thunders,0.2876,0.37475,186259.75,0.594,0.24823699999999999,0.222525,-12.15475,0.0409,146.00425,0.368,34.75,1,8
4600,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'merseybeat', 'nashville sound', 'rock-and-roll', 'rockabilly']",Johnny Tillotson,0.703666667,0.44338095200000005,156260.619,0.403380952,0.030943379,0.190433333,-9.646666667,0.029666667,114.1289524,0.552761905,23.85714286,1,42
4601,"['modern southern rock', 'southern rock']",Johnny Van Zant Band,0.0352,0.601,245600.0,0.596,0.00048600000000000005,0.0476,-12.244000000000002,0.0305,102.76,0.835,30.0,1,2
4602,['merengue'],Johnny Ventura y su Combo,0.324666667,0.605,238382.3333,0.746,0.000215767,0.0733,-8.656666667,0.11783333300000001,139.029,0.898,29.33333333,0,6
4603,"['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'modern blues', 'rock', 'texas blues']",Johnny Winter,0.340744051,0.427076923,274392.1026,0.661717949,0.084596805,0.308179487,-9.747410256,0.06255641,134.9572051,0.7149743590000001,32.02564103,1,39
4604,"['acoustic pop', 'folk-pop', 'indie cafe pop', 'indie folk', 'indiecoustica', 'neo mellow', 'stomp and holler']",Johnnyswim,0.573085714,0.5341428570000001,212597.7143,0.407857143,3.02e-05,0.1091,-8.251714286,0.046428570999999995,117.65071429999999,0.387714286,53.57142857,1,14
4605,"['alternative r&b', 'viral pop']",Joji,0.522765238,0.591107143,177801.7024,0.50797619,0.21012676800000002,0.182532143,-8.895488095,0.077621429,125.9490476,0.274169048,70.96428571,1,84
4606,"['dance pop', 'electropop', 'hip pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",Jojo,0.0346,0.763,287547.0,0.84,0.0,0.0601,-3.7039999999999997,0.0929,92.477,0.748,63.0,1,1
4607,['german jazz'],Joki Freund Sextet,0.428,0.163,228533.0,0.14,0.955,0.0999,-19.712,0.0373,169.38099999999997,0.18,53.0,0,2
4608,"['chicago house', 'garage house', 'hip house']",Jomanda,4.18e-05,0.708,454960.0,0.604,0.639,0.0489,-13.591,0.0437,119.9,0.632,33.0,0,2
4609,"['album rock', 'art rock', 'jazz fusion', 'neo-progressive', 'progressive rock', 'symphonic rock']",Jon Anderson,0.390666667,0.5033333329999999,292564.6667,0.435,0.008266667,0.14073333300000002,-13.195,0.0355,102.55666670000001,0.4581,40.66666667,0,3
4610,['pop rap'],Jon Bellion,0.283490741,0.6155370370000001,213666.1481,0.546518519,0.000128666,0.127966667,-6.722851852000001,0.13565740699999998,116.47855559999999,0.508222222,55.59259259,1,54
4611,['jazz drums'],Jon Christensen,0.65575,0.5085,397933.5,0.2941,0.278175,0.113,-14.927,0.032475,134.37425,0.47175,47.25,1,8
4612,"['country rap', 'redneck']",Jon D,0.873,0.637,219760.0,0.263,0.0,0.16399999999999998,-9.094,0.0399,97.42299999999999,0.48700000000000004,63.0,0,2
4613,['show tunes'],Jon Eidson,0.66875,0.684,211813.25,0.51025,0.0,0.3558,-8.5365,0.133325,102.79799999999999,0.5770000000000001,52.25,1,4
4614,"['ambient', 'art pop', 'art rock', 'avant-garde', 'compositional ambient', 'drone', 'experimental', 'fourth world', 'free improvisation', 'free jazz', 'jazz trumpet', 'microhouse', 'minimalism', 'sound art']",Jon Hassell,0.8846666670000001,0.297933333,319717.0,0.258933333,0.44196666700000004,0.1247,-21.18733333,0.047833333,91.42633333,0.289233333,31.0,0,6
4615,"['comedy rap', 'comic', 'parody']",Jon Lajoie,0.2568,0.8265,173993.0,0.713,0.0,0.17525,-5.7575,0.281,125.1555,0.812,53.0,1,4
4616,['jazz funk'],Jon Lucien,0.79,0.625,146720.0,0.5579999999999999,0.00469,0.128,-10.997,0.0497,97.49700000000001,0.929,31.0,0,2
4617,"['american classical piano', 'classical piano']",Jon Nakamatsu,0.9890000000000001,0.312,251533.0,0.0141,0.9390000000000001,0.14300000000000002,-35.464,0.0473,65.017,0.0636,38.0,1,2
4618,"['christian relaxative', 'new age', 'new age piano']",Jon Schmidt,0.8540000000000001,0.329333333,239284.3333,0.418333333,0.929333333,0.1352,-13.70333333,0.0414,125.6516667,0.321666667,40.0,1,6
4619,"['country pop', 'modern country rock', 'red dirt', 'texas country']",Jon Wolfe,0.254,0.581,200547.0,0.6709999999999999,6.6e-06,0.0986,-3.9739999999999998,0.0307,72.98,0.38299999999999995,45.0,1,2
4620,['new wave pop'],Jona Lewie,0.485,0.6395,181493.5,0.4395,0.011445,0.1171,-9.852,0.0416,95.0305,0.6385,55.5,1,4
4621,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",Jonas Blue,0.252573333,0.654222222,197269.1111,0.8128888890000001,0.000420684,0.191155556,-4.497666667,0.042566667,113.955,0.570111111,72.22222222,1,9
4622,"['smooth jazz', 'smooth saxophone', 'south african jazz']",Jonathan Butler,0.15242857099999998,0.5998571429999999,289238.1429,0.38799999999999996,0.08914315699999999,0.13057142900000002,-13.31742857,0.041585713999999996,128.5688571,0.610285714,30.42857143,1,7
4623,"['anthem worship', 'ccm', 'deep ccm', 'world worship', 'worship']",Jonathan David Helser,0.40059,0.3752,315530.2,0.5338,0.0012884,0.10365999999999999,-7.936,0.03834,105.3972,0.3596,57.4,1,5
4624,"['country rock', 'folk rock', 'mellow gold', 'soft rock']",Jonathan Edwards,0.516714286,0.609285714,149148.4286,0.37757142899999996,3.0299999999999998e-05,0.1258,-15.29857143,0.052042857000000005,110.11657140000001,0.691857143,31.14285714,1,14
4625,"['hollywood', 'show tunes']",Jonathan Groff,0.52054,0.5769,163580.85,0.49425,8.909999999999999e-07,0.21205,-8.2165,0.08879,121.8963,0.45695,58.3,1,20
4626,['gospel'],Jonathan Nelson,0.225,0.46299999999999997,392173.0,0.882,0.0,0.991,-5.356,0.0987,173.917,0.648,43.0,1,2
4627,['boston rock'],Jonathan Richman & The Modern Lovers,0.41943333299999996,0.6375,197100.0,0.324666667,0.174196667,0.309833333,-12.80483333,0.08468333300000001,97.2825,0.513166667,38.16666667,1,12
4628,"['afrobeat', 'classic afrobeat']",Joni Haastrup,0.136,0.601,292680.0,0.711,0.00187,0.249,-10.698,0.106,119.385,0.929,34.0,1,2
4629,"['pop r&b', 'slow game']",Jonn Hart,0.0971,0.6859999999999999,189613.0,0.541,0.0,0.423,-6.643,0.0356,96.965,0.237,47.0,0,1
4630,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'worship']",Jonny Diaz,0.0457,0.533333333,213080.0,0.665,0.007834363,0.156466667,-5.744666667000001,0.037833333,153.9383333,0.452666667,52.0,1,6
4631,"['blues rock', 'electric blues', 'modern blues', 'modern blues rock']",Jonny Lang,0.146101667,0.665,259597.8333,0.6829999999999999,0.00526991,0.10151666699999999,-6.734166667,0.044966667,111.39066670000001,0.729833333,38.5,1,12
4632,['calming instrumental'],Jordan Barns,0.993,0.46299999999999997,201858.0,0.0249,0.9279999999999999,0.127,-24.519000000000002,0.0394,144.599,0.21600000000000003,67.0,1,2
4633,['contemporary country'],Jordan Davis,0.138541176,0.570647059,186401.2941,0.84,6.28e-05,0.21068235300000002,-4.135294118,0.041805882,109.07164709999999,0.555764706,65.35294118,1,17
4634,['post-teen pop'],Jordan Fisher,0.0613,0.46799999999999997,137427.0,0.43200000000000005,0.0,0.0533,-10.382,0.1,101.09700000000001,0.39299999999999996,58.0,1,1
4635,['lo-fi beats'],Jordan Maxwell,0.0451,0.8690000000000001,100310.0,0.493,0.0155,0.0894,-7.555,0.0443,105.537,0.528,61.0,0,1
4636,"['alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'neo r&b', 'neo soul', 'soul']",Jordan Rakei,0.6113333329999999,0.521333333,272580.3333,0.32666666699999997,0.009371333,0.14300000000000002,-10.025,0.040033333,126.62133329999999,0.26316666699999997,60.0,0,3
4637,['modern indie pop'],Jordan Suaste,0.627,0.452,205402.0,0.325,0.0,0.0645,-8.687000000000001,0.0337,97.98700000000001,0.33,71.0,0,2
4638,"['indie cafe pop', 'indiecoustica']",Jordy Searcy,0.22,0.736,250547.0,0.525,0.0015199999999999999,0.127,-9.693999999999999,0.0296,102.98700000000001,0.529,64.0,1,2
4639,"['mpb', 'pagode', 'samba']",Jorge Arago,0.46,0.6659999999999999,204267.0,0.73,8.25e-05,0.319,-10.347000000000001,0.054000000000000006,93.396,0.9329999999999999,53.0,1,2
4640,"['classical piano', 'latin american classical piano']",Jorge Bolet,0.987,0.266,293446.5,0.03055,0.912,0.1012,-25.6755,0.04,128.188,0.0372,37.5,1,4
