mode,count,acousticness,artists,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
1,2,0.00771,Krystal,0.828,347160,0.419,2.17E-06,0.0894,-18.303,0.139,92.322,0.929,45,0
0,2,0.628,Krystal Melody,0.687,221520,0.475,0,0.113,-5.724,0.258,79.937,0.55,51,10
0,5,0.9876,Krystian Zimerman,0.27,630440,0.07334,0.9142,0.0883,-24.6326,0.04206,94.4244,0.04298,39.6,7
1,2,0.0212,Kstylis,0.888,212920,0.468,8.07E-06,0.3,-6.448,0.0831,75.003,0.272,57,1
1,2,0.0892,Kual,0.672,300907,0.815,0,0.0864,-8.552,0.0558,174.033,0.86,55,1
1,1,0.938,Kuana Torres Kahele,0.478,346493,0.212,0,0.587,-13.124,0.0516,74.643,0.431,60,0
1,4,0.12525,Kudai,0.6075,209833.5,0.715,0,0.0969,-5.5165,0.0284,123.538,0.6625,60.5,11
1,3,0.673666667,Kudasaibeats,0.767666667,194740,0.330333333,0.56179,0.198333333,-16.23733333,0.095533333,117.2486667,0.316333333,62.66666667,8
0,13,0.965307692,Kuen,0.232461538,220451.3077,0.155984615,0.131113462,0.505846154,-23.24561538,0.063938462,96.33823077,0.141,0,2
0,2,0.76,Kui Lee,0.78,152280,0.167,0.00861,0.104,-19.696,0.0425,121.671,0.689,14,5
1,2,0.993,"Kukla, Fran And Ollie",0.495,283013,0.251,0.0927,0.177,-8.33,0.0484,130.3,0.231,0,5
1,4,0.0289255,Kula Shaker,0.337,240307,0.7695,0.072500525,0.20305,-6.8545,0.0508,157.18,0.551,46,11
1,8,0.986,Kulsum,0.67925,205781.5,0.1972,0.006145365,0.19175,-8.76,0.20475,78.73825,0.729,0,0
1,2,0.0491,Kult,0.287,220013,0.894,0.175,0.155,-5.269,0.0771,87.627,0.497,54,2
1,18,0.645888889,Kumar Sanu,0.548888889,332979.4444,0.632444444,0.003067357,0.191033333,-9.410055556,0.036938889,110.3414444,0.739,33.38888889,0
0,2,0.935,Kumar Saroj Raikat,0.283,176240,0.381,0.000148,0.517,-9.743,0.0685,82.245,0.287,0,8
0,3,0.1688,Kumbia All Starz,0.720666667,219960,0.743333333,0,0.181866667,-4.827333333,0.086733333,89.12266667,0.960666667,49.33333333,3
1,5,0.06628,Kumbia Kings,0.7588,226389.2,0.774,0.000138852,0.243,-5.3758,0.06742,131.553,0.7972,51.6,7
1,2,0.991,Kun-Woo Paik,0.35,167000,0.00579,0.952,0.132,-34.753,0.0381,65.447,0.152,52,8
0,1,0.0927,Kungs,0.792,195547,0.717,3.59E-05,0.226,-4.759,0.0393,121.985,0.466,77,0
0,2,0.00644,KuroUsa,0.475,252468,0.938,5.00E-05,0.367,-3.129,0.0378,154.019,0.945,57,2
1,1,0.985,Kurt Adler,0.299,173427,0.278,0.0103,0.118,-16.955,0.0491,82.348,0.049,0,10
1,5,0.9788,Kurt Baum,0.2676,404704.2,0.1874,0.0397716,0.10484,-16.2514,0.05132,104.2348,0.1426,0,5
1,2,0.923,Kurt Bestor,0.266,219173,0.188,4.10E-06,0.12,-11.718,0.0347,87.144,0.134,30,5
1,1,0.975,Kurt Boehme,0.226,432800,0.297,0.0369,0.192,-12.609,0.0414,79.626,0.0779,5,10
1,3,0.968,Kurt Böhme,0.272,333169,0.217333333,0.043231433,0.251333333,-16.45866667,0.054033333,101.417,0.136566667,6,5
0,8,0.59125,Kurt Carr & The Kurt Carr Singers,0.46425,399950,0.768,3.25E-05,0.96075,-5.8075,0.1006,108.21325,0.36275,40.5,5
1,2,0.983,Kurt Cobain,0.616,124933,0.282,0.833,0.13,-15.317,0.0331,96.638,0.435,58,1
1,31,0.944806452,Kurt Graunke,0.218206452,365532.0968,0.222954839,0.841129032,0.23576129,-18.36235484,0.03896129,95.61922581,0.1517,0,10
1,12,0.328666667,Kurt Heynicke,0.702166667,133916.6667,0.178666667,0,0.386333333,-23.5535,0.852666667,91.416,0.497666667,0,2
1,1,0.972,Kurt Hiltawsky,0.312,675653,0.246,0.797,0.308,-16.899,0.0405,78.216,0.214,0,9
1,3,0.655333333,Kurt Hugo Schneider,0.526,238259.6667,0.480666667,1.54E-05,0.097266667,-7.694,0.038666667,141.3666667,0.270666667,64.66666667,10
1,2,0.8305,Kurt Kasznar,0.639,184286.5,0.446,0,0.4185,-8.8135,0.09365,122.83,0.579,9,7
1,11,0.975,Kurt Masur,0.188145455,519699.3636,0.144381818,0.520154545,0.139036364,-19.78827273,0.041863636,101.6738182,0.089781818,21.63636364,10
1,2,0.9475,Kurt Moll,0.3145,316680,0.1855,0.437558,0.12425,-17.3305,0.1034,88.9365,0.16265,48.5,7
1,14,0.905357143,Kurt Preger,0.350785714,260637.9286,0.081885714,0.002255556,0.173757143,-23.4485,0.053957143,102.5819286,0.234942857,0,0
1,2,0.972,Kurt Rydl,0.3845,275760,0.1545,0.4275,0.1315,-19.3805,0.0436,99.996,0.2955,48.5,3
1,4,0.07,Kurt Vile,0.4725,434746.5,0.723,0.5265,0.17765,-8.622,0.03195,96.4075,0.6565,61.5,11
1,30,0.854766667,Kurt Weill,0.4284,203004.6333,0.276533333,0.121400226,0.24139,-13.13553333,0.07499,119.4709,0.375966667,6.266666667,5
0,9,0.696444444,Kurt Yaghjian,0.449888889,230269.6667,0.561222222,0.020229111,0.148555556,-12.22711111,0.286555556,105.2385556,0.259111111,33.66666667,7
0,10,0.07204,Kurtis Blow,0.867,366962.6,0.5764,0.00190104,0.18612,-12.5842,0.09108,108.0664,0.8562,36.2,11
0,23,0.160767826,Kurupt,0.782086957,261102.5652,0.686652174,0.001862229,0.222356522,-5.794043478,0.249247826,108.4798696,0.597347826,52.65217391,1
1,2,0.0938,Kurupt Tha Kingpin,0.893,293840,0.576,0,0.0758,-7.514,0.357,94.307,0.861,42,1
0,1,0.995,Kusum Joshi,0.67,192627,0.143,0.833,0.107,-11.545,0.217,65.98,0.861,0,5
1,2,0.994,Kusum Kumari,0.521,124173,0.459,0.258,0.102,-10.596,0.0338,137.338,0.859,0,0
1,5,0.9756,Kusum Mantri,0.7404,193873,0.3456,0.00390708,0.14758,-7.2252,0.13522,102.5904,0.8792,0,5
0,8,0.1341,Kut Klose,0.68325,296720,0.50225,1.24E-05,0.1036,-9.18875,0.029325,120.54875,0.61125,43.5,2
1,8,0.05868715,Kutless,0.459,244600.25,0.68475,0,0.10895,-6.347,0.02895,152.5975,0.32325,44.25,6
0,3,0.047333333,Kutt Calhoun,0.634333333,278769,0.678333333,0.000473333,0.134333333,-6.032666667,0.070766667,148.052,0.648,42.66666667,2
0,2,0.764,Kuwada,0.777,184360,0.635,2.25E-06,0.155,-6.323,0.0392,138.04,0.653,69,5
1,4,0.628,Kuzu Mellow,0.843,147192,0.4025,4.09E-05,0.11075,-17.411,0.20065,135.0075,0.542,65,5
0,2,0.776,Kwabs,0.234,208874,0.368,0.00449,0.107,-8.283,0.0339,173.464,0.152,53,6
0,2,0.79,Kwame,0.928,231040,0.45,8.60E-05,0.13,-19.682,0.319,99.838,0.908,31,4
0,2,0.0144,Kwame And A New Beginning,0.77,325636,0.636,0.00213,0.114,-13.366,0.262,111.856,0.647,34,4
1,2,0.158,Kwesi,0.325,315724,0.578,0.00479,0.575,-6.786,0.0455,144.745,0.103,60,2
1,2,0.0305,Kwony Ca$h,0.729,219307,0.517,0,0.102,-5.793,0.0382,134.972,0.481,51,1
0,8,0.1553,Ky-Mani Marley,0.80825,203420.75,0.66925,1.29E-06,0.2208,-5.43225,0.1023,112.27425,0.71375,56.5,9
1,2,0.0227,Kyan,0.49,192720,0.914,0,0.793,-3.202,0.167,100.1,0.241,54,10
1,2,0.0469,Kyary Pamyu Pamyu,0.634,242827,0.988,0.000684,0.495,-0.201,0.043,128.022,0.91,57,4
1,40,0.24466,Kygo,0.648925,245015,0.607825,0.018137376,0.1297025,-7.14265,0.06358,114.812575,0.45275,68.525,0
0,4,0.08485,Kyjuan,0.785,304213.5,0.447,0,0.0806,-10.311,0.308,164.075,0.631,48,4
1,4,0.00776,Kyla,0.792,173987,0.625,0.00184,0.329,-5.609,0.0536,103.967,0.37,73.5,1
0,1,0.59,Kyla La Grange,0.674,399013,0.678,0.222,0.051,-8.452,0.0406,99.985,0.465,61,10
0,2,0.211,Kyle Dixon & Michael Stein,0.437,158000,0.129,0.872,0.347,-17.954,0.0381,119.985,0.0671,57,7
0,2,0.94,Kyle Landry,0.322,350348,0.144,0.917,0.0744,-17.448,0.0384,142.818,0.0471,60,7
1,2,0.487,Kyle McEvoy,0.798,131000,0.0841,0.8,0.239,-12.673,0.209,160.038,0.506,71,11
1,2,0.991,Kyle Wooten,0.553,203781,0.205,0.892,0.0862,-15.226,0.0824,122.722,0.856,0,4
1,2,0.00393,Kyler England,0.466,212813,0.894,0,0.15,-4.67,0.066,128.133,0.186,1,9
1,2,0.995,Kylian Rebour,0.321,118583,0.00713,0.924,0.0995,-29.271,0.062,69.326,0.285,59,7
0,38,0.189097895,Kylie Minogue,0.639894737,215873.8421,0.805947368,0.153736026,0.148215789,-6.116263158,0.051052632,122.0651053,0.667894737,52.15789474,3
1,24,0.851041667,Kym Karath,0.456041667,165615.5,0.205645833,1.32E-05,0.24685,-13.308875,0.046133333,122.7131667,0.452416667,38.91666667,10
1,1,0.993,Kyria Piko,0.305,207987,0.386,0.693,0.0745,-11.66,0.0429,59.972,0.171,0,2
1,2,0.976,Kyriakos kai Fotis Xalkiopoylos,0.295,195320,0.205,0.873,0.111,-16.582,0.0426,83.074,0.216,0,8
1,2,0.707,Kyu Sakamoto,0.415,189520,0.359,6.53E-05,0.319,-11.094,0.0334,146.029,0.404,49,7
0,2,0.8885,Kyung Wha Chung,0.2895,448847,0.3005,0.541,0.13535,-16.8815,0.0392,125.536,0.339,51,7
1,26,0.138058854,Kyuss,0.348615385,311714.8462,0.700076923,0.761514769,0.219830769,-11.45346154,0.044207692,128.7406154,0.429,45,5
1,2,0.1105,Kyza,0.7265,453413.5,0.788,0,0.456,-4.894,0.256,89.041,0.783,31,0
1,2,0.0012,L'Arc-en-Ciel,0.534,225200,0.974,0,0.285,-4.143,0.049,144.019,0.87,51,1
0,2,0.716,L'Arte dell' Arco,0.463,244600,0.201,0.0281,0.123,-17.276,0.0377,121.667,0.342,43,2
0,3,0.236266667,L'Impératrice,0.697333333,275103.6667,0.544,0.329933333,0.2046,-10.58966667,0.0425,102.0173333,0.524666667,63,7
1,10,0.39996,L'Orchestra Italiana,0.59,424586.6,0.3986,0.7242,0.13386,-14.1776,0.04496,115.9394,0.70418,0.4,10
1,2,0.9225,L'Orchestre National de France,0.2655,561933,0.12845,0.7715,0.0921,-24.4925,0.04875,126.6475,0.06095,30,1
1,66,0.900893939,L'Orchestre de la Suisse Romande,0.349381818,275030.9091,0.144753485,0.135241583,0.199531818,-20.48440909,0.109798485,108.7680152,0.200275758,0.96969697,7
1,4,0.0083215,L'Trimm,0.9415,234668,0.5635,0.0001112,0.0932,-10.9725,0.18,119.43,0.2865,51.5,10
0,1,0.00807,L-Boy,0.633,282560,0.607,0,0.257,-7.252,0.21,66.854,0.157,49,1
0,6,0.990666667,L. Likiardopoulou,0.495666667,186293.3333,0.351333333,0.033051167,0.154,-12.35966667,0.047233333,81.08366667,0.608666667,0,5
0,6,0.982333333,L. Royvas,0.38,189830,0.384,0.902,0.145333333,-11.44266667,0.045666667,94.71366667,0.563666667,0,6
1,4,0.988,L. Royvas-Laoyto,0.4655,189693.5,0.6925,0.948,0.284,-8.1725,0.05845,90.736,0.809,0,4
1,4,0.034385,L.A. Dream Team,0.817,315313,0.794,0.07205,0.209,-9.75,0.0656,121.3095,0.7055,33,7
1,16,0.006322375,L.A. Guns,0.442375,222740,0.826875,0.005171471,0.2382625,-9.91925,0.067125,135.26225,0.41125,36.125,2
1,2,0.0451,L.A. Mass Choir,0.342,355160,0.425,0,0.127,-14.221,0.0364,80.788,0.364,38,3
1,1,0.995,L.Luttazzi,0.603,210400,0.218,0.0597,0.319,-17.051,0.209,125.716,0.443,1,7
1,8,0.99075,L.M. Hilton,0.57975,173980,0.104775,4.89E-05,0.1575,-18.72475,0.273,97.8625,0.45975,0,7
0,1,0.155,L.M.S,0.638,357214,0.415,0,0.141,-13.1,0.362,137.551,0.812,50,10
1,2,0.00662,L.O.C,0.661,350867,0.629,0.0164,0.0459,-7.797,0.043,114.976,0.69,27,9
1,21,0.498604762,L.T.D.,0.653761905,254784.1429,0.483761905,0.012289244,0.144180952,-12.03171429,0.060361905,114.1943333,0.599571429,37.9047619,6
1,4,0.05135,L.V.,0.644,241313,0.572,0,0.399,-8.2215,0.0557,79.9645,0.401,69,8
1,1,0.182,L.WESLEY,0.809,376864,0.557,0.0153,0.0571,-10.875,0.0542,112.688,0.867,31,8
1,6,0.265333333,L.c. Cooke,0.708666667,151938,0.642666667,0,0.132533333,-6.632666667,0.069133333,102.3373333,0.942666667,16.66666667,0
1,14,0.000233601,L7,0.456285714,185691.2857,0.875,0.383173286,0.0975,-8.445857143,0.042814286,135.0855714,0.649285714,43,4
0,18,0.577111111,LA INDIA,0.602777778,306184.4444,0.7505,0.029990889,0.277483333,-8.048166667,0.057233333,114.6205556,0.714111111,43.16666667,7
0,2,0.707,LAKEY INSPIRED,0.808,207336,0.403,0.929,0.193,-13.878,0.04,131.952,0.513,62,0
1,4,0.266,LANCO,0.664,226293,0.7595,4.95E-05,0.0882,-7.456,0.0433,136.49,0.7155,67,7
1,28,0.330971429,LANY,0.657857143,217597,0.533571429,0.000983441,0.1555,-7.922285714,0.067957143,112.4748571,0.408,68.71428571,5
1,2,0.796,LARGE KALLIOPE WITH BELLS,0.369,127427,0.17,0,0.0916,-18.32,0.0374,104.043,0.122,24,3
1,2,0.758,"LARGE KALLIOPE WITH BELLS, POLYPHON WITH BELLS, REGINA",0.345,173573,0.209,0.00107,0.163,-17.255,0.0308,70.721,0.0882,24,1
1,2,0.67,"LARGE KALLIOPE WITH BELLS, REGINA",0.46,124867,0.155,0,0.0923,-18.47,0.0345,70.21,0.131,13,1
1,26,0.091650823,LCD Soundsystem,0.702769231,387385,0.753230769,0.351340477,0.183938462,-7.198307692,0.0453,131.2693846,0.669992308,55.84615385,7
0,2,0.697,LDNE,0.492,241424,0.729,0,0.0676,-3.357,0.0407,177.447,0.902,69,5
1,4,0.394,LEE SEUNG HWAN,0.597,249693,0.289,0.000317,0.09325,-14.587,0.0317,93.964,0.2445,34.5,11
0,7,0.372,LEGADO 7,0.734428571,176674.1429,0.675,8.03E-06,0.238828571,-6.236142857,0.061171429,91.97157143,0.893428571,61.42857143,7
1,1,0.961,LEIGH HAIRLINE,0.128,295067,0.249,0.703,0.0821,-18.51,0.036,87.585,0.241,10,5
1,2,0.00839,LEISURE,0.793,205602,0.468,0.0786,0.0689,-10.054,0.0408,95.999,0.534,59,11
1,4,0.4605,LEN,0.409,238500,0.8865,0,0.161,-9.792,0.389,191.812,0.6935,57,4
0,2,0.238,LES ESCROCS,0.633,265427,0.429,2.38E-06,0.338,-14.344,0.0729,152.052,0.622,43,9
1,8,0.0865,LFO,0.73225,268016.75,0.79825,0.22975,0.2204,-7.623,0.072725,106.128,0.6135,47.75,7
0,1,0.0532,LIL PLUMP,0.732,195428,0.768,0,0.263,-5.454,0.395,167.044,0.645,24,6
0,2,0.00951,LIZ,0.768,185813,0.633,0,0.199,-4.089,0.157,129.074,0.824,61,8
0,88,0.0902535,LL Cool J,0.773102273,267695.375,0.621636364,0.103790654,0.198061364,-11.00205682,0.250581818,122.1045568,0.617818182,41.47727273,1
0,2,0.333,LMB DG,0.777,141129,0.495,7.70E-06,0.11,-12.427,0.175,125.966,0.409,74,4
0,19,0.062424,LMFAO,0.735631579,216421.6842,0.825526316,7.56E-06,0.206263158,-4.403421053,0.177336842,126.3402632,0.562894737,54.21052632,7
1,2,0.011,LMNT,0.605,219987,0.964,0,0.187,-1.581,0.0643,99.071,0.81,51,9
1,6,0.218,LOCASH,0.546,199907,0.884,2.41E-06,0.129,-3.187666667,0.0417,94.31466667,0.531,59.66666667,5
1,4,0.00319,LOLO,0.6585,188347.5,0.8465,0,0.2175,-5.632,0.05385,90.0175,0.6665,61,11
1,6,0.064566667,LOONA,0.712,199108.3333,0.902,0.000361783,0.289933333,-2.186,0.080233333,108.0103333,0.573666667,65,7
0,6,0.020970333,LOUDNESS,0.529333333,264755.3333,0.771,0.019970233,0.243,-10.37366667,0.033366667,139.4663333,0.566666667,32,6
0,2,0.1,LP,0.433,268105,0.724,0,0.0918,-6.126,0.0372,174.006,0.689,75,5
0,2,0.109,LPB Poody,0.903,146688,0.611,0.000199,0.0904,-8.006,0.268,94.525,0.329,68,10
0,6,0.03116,LSD,0.731666667,217502.6667,0.565333333,0.173379833,0.139333333,-6.731333333,0.1186,123.485,0.420666667,61,11
1,2,0.506,LSD and the Search for God,0.225,304240,0.511,0.918,0.108,-9.316,0.0339,114.255,0.117,52,4
1,9,0.210855556,LSG,0.742444444,279487.4444,0.441333333,1.22E-05,0.199955556,-7.934333333,0.051977778,112.9068889,0.433444444,43.22222222,7
0,2,0.193,LU,0.443,217400,0.784,0,0.0717,-4.433,0.0422,176.06,0.525,63,6
1,2,0.233,LUCKI,0.78,132115,0.453,1.98E-06,0.114,-9.926,0.337,155.984,0.305,58,6
0,2,0.039,LZRD,0.536,204778,0.782,3.64E-05,0.0691,-4.139,0.0485,154.93,0.405,59,7
1,22,0.412290909,La Adictiva Banda San José de Mesillas,0.748545455,210244.6364,0.541727273,4.72E-05,0.129809091,-4.383636364,0.035554545,127.3396364,0.822272727,57.18181818,2
1,8,0.62175,La Apuesta,0.70625,235583.25,0.5905,3.07E-05,0.11735,-5.3935,0.035375,123.7325,0.82825,48.25,6
1,100,0.5347,La Arrolladora Banda El Limón De Rene Camacho,0.67036,196378.14,0.53632,0.000610874,0.123608,-6.66458,0.036968,119.0042,0.89896,51.62,10
1,2,0.391,La Autentica de Jerez Zacatecas,0.698,172920,0.443,0,0.086,-9.526,0.0459,136.803,0.931,40,3
1,4,0.2855,La Autoridad De La Sierra,0.74,177766.5,0.729,2.08E-05,0.0561,-3.985,0.14675,145.053,0.965,42.5,7
0,6,0.292,La Banda Gorda,0.772666667,260747,0.889333333,0.0855851,0.129966667,-6.128333333,0.159,168.0446667,0.795333333,42.33333333,6
0,14,0.019365457,La Bouche,0.681285714,290051.5714,0.922285714,0.068750954,0.480357143,-5.573428571,0.039085714,134.9414286,0.748857143,55.57142857,11
1,2,0.855,La Castañeda,0.631,269133,0.324,0,0.0742,-8.83,0.0425,119.064,0.447,57,4
0,2,0.000116,La Caution,0.717,255718,0.965,0.525,0.0939,-3.506,0.0457,98.976,0.741,46,8
0,3,0.0349,La Chat,0.868,196631.3333,0.892,0,0.114,-2.648333333,0.245666667,161.822,0.763333333,43,6
1,2,0.79,La Chicana,0.48,215387,0.415,0,0.242,-5.814,0.0431,107.221,0.663,2,4
0,2,0.694,La Chilinga,0.73,415637,0.68,0,0.208,-7.779,0.317,90.121,0.967,46,7
1,3,0.434333333,La Combinación Vallenata,0.688,307586.3333,0.620666667,0,0.113766667,-6.528666667,0.0423,141.548,0.84,57.66666667,10
1,2,0.85,La Crème Swing band,0.471,191000,0.234,0.803,0.112,-11.301,0.0523,83.53,0.458,24,10
1,6,0.307,La Diferenzia,0.715333333,235200,0.597666667,4.13E-07,0.306766667,-8.888333333,0.040966667,95.87,0.775333333,37.66666667,5
1,2,0.21,La Dinastia De Tuzantla Mich,0.781,150858,0.58,0.00358,0.11,-11.696,0.0663,132.476,0.85,23,8
1,2,0.543,La Dinastia de Tuzantla Mich,0.707,163507,0.521,2.18E-06,0.292,-6.094,0.0589,130.122,0.972,43,5
1,4,0.3675,La Dinastía de Tuzantla Michoacán,0.4635,218487,0.385,5.65E-06,0.1675,-8.3195,0.04585,162.6455,0.889,51,7
1,4,0.1333,La Dispute,0.567,255256.5,0.737,0.002135,0.1271,-6.3,0.0729,134.1075,0.2525,55.5,11
1,4,0.3295,La Energia Nortena,0.774,207173,0.654,4.10E-05,0.1235,-5.058,0.03455,115.993,0.8175,51.5,0
0,5,0.17988,La Factoria,0.717,226816,0.8524,0.0001084,0.17832,-4.7288,0.04202,102.3194,0.479,67.4,9
1,2,0.0825,La Familia André,0.502,279613,0.73,2.69E-06,0.104,-6.979,0.134,87.889,0.735,49,0
1,2,0.736,La Fe Norteña De Toño Aranda,0.803,225840,0.594,0.000609,0.318,-4.792,0.0362,110.806,0.844,50,5
1,8,0.272,La Fiebre,0.47725,236119.75,0.48925,2.74E-06,0.17135,-9.38125,0.033975,128.2695,0.6365,33.75,7
1,4,0.265,La Fiera de Ojinaga,0.725,184728,0.863,0,0.381,-3.7075,0.037,118.6725,0.896,59.5,10
1,8,0.34675,La Firma,0.704,228593.25,0.62525,2.80E-07,0.174375,-8.002,0.03105,136.00525,0.799,54,7
0,2,0.125,La Gran Banda,0.686,230427,0.705,0.0167,0.261,-9.03,0.0582,101.66,0.693,33,7
0,1,0.196,La Gran Banda Caleña,0.781,226987,0.541,0.000353,0.0906,-6.292,0.0392,133.792,0.832,33,9
0,5,0.7624,La Grande Écurie et la Chambre du Roy,0.11648,459373.4,0.108086,0.8858,0.1038,-20.6852,0.04342,79.8652,0.05888,35,0
1,4,0.8045,La Gresca,0.7075,194920,0.282,9.15E-07,0.131,-16.5745,0.10445,128.6915,0.786,0,3
1,2,0.00257,La Gusana Ciega,0.469,224320,0.926,0.00402,0.33,-4.492,0.0461,154.349,0.56,58,9
1,2,0.383,La Incontenible Banda Astilleros,0.711,223787,0.449,1.08E-05,0.325,-6.557,0.0293,100.061,0.847,42,0
1,2,0.142,La India Meliyara,0.743,234707,0.858,5.78E-06,0.311,-5.836,0.0369,104.815,0.917,50,7
1,2,0.00191,La Joven Guardia,0.518,166253,0.663,2.10E-05,0.286,-7.556,0.031,124.536,0.834,47,0
1,2,0.0162,La La Land Cast,0.588,228173,0.742,3.98E-06,0.653,-6.757,0.0528,125.819,0.824,65,8
1,12,0.136566667,La Ley,0.578166667,264962.3333,0.686916667,0.005637217,0.314366667,-8.240833333,0.037433333,111.4156667,0.59175,59.33333333,7
1,1,0.343,La Ley De Michoacan,0.492,364217,0.527,0,0.121,-9.49,0.117,177.876,0.406,53,9
1,4,0.479,La Leyenda,0.6365,223207,0.5275,1.69E-06,0.10365,-7.1785,0.05085,121.9075,0.745,50.5,10
1,2,0.163,La Linea,0.804,237956,0.647,0,0.049,-9.513,0.0469,137.918,0.852,45,0
0,21,0.64947619,La Lupe,0.48152381,178136.1429,0.545809524,0.000151337,0.197395238,-7.334047619,0.054304762,121.4802857,0.679761905,29.38095238,9
1,12,0.22065,La Luz Roja De San Marcos,0.848833333,204516.8333,0.531333333,0.01120546,0.064366667,-8.864666667,0.04845,103.3363333,0.9505,35.5,8
1,34,0.247764706,La Mafia,0.727764706,205657.3529,0.474,0.000956887,0.177423529,-11.07211765,0.047023529,117.3167059,0.802058824,41.94117647,10
1,12,0.2377,La Makina,0.790666667,244675.3333,0.871,0.000101,0.105833333,-3.719,0.05,130.8368333,0.9005,44.83333333,10
1,2,0.122,La Maquina De Hacer Pájaros,0.529,372147,0.505,0.585,0.247,-14.447,0.039,117.685,0.338,44,7
1,2,0.364,La Maquinaria Norteña,0.661,162400,0.763,0,0.0578,-3.204,0.059,113.571,0.779,57,2
1,2,0.807,La Marisoul,0.602,305120,0.398,0,0.703,-9.503,0.104,126.285,0.603,76,0
1,4,0.4535,La Mejores Bandas Del Mundo Vol 2,0.507,166500,0.633,1.08E-05,0.3275,-5.977,0.06765,166.115,0.951,41,3
1,4,0.5195,La Migra,0.3725,235925,0.679,2.08E-05,0.23755,-5.6655,0.07045,205.9195,0.76,37.5,7
1,2,0.567,La Misma Gente,0.628,304927,0.491,7.68E-05,0.338,-14.875,0.0573,170.832,0.725,45,0
1,8,0.097425,La Mosca Tse-Tse,0.697,204813.25,0.7745,1.22E-05,0.294,-6.14575,0.072525,111.07975,0.906,60.25,0
1,6,0.49,La Nobleza De Aguililla,0.603666667,208613.3333,0.586,6.43E-05,0.076266667,-5.608333333,0.084266667,154.364,0.87,46.66666667,9
1,8,0.3933,La Numero 1 Banda Jerez De Marco A. Flores,0.7345,182106.5,0.80825,0.0058305,0.144525,-7.06,0.0487,121.92975,0.8995,44.75,7
1,12,0.361566667,La Oreja de Van Gogh,0.613166667,226471,0.644666667,1.38E-06,0.123833333,-5.607666667,0.03145,120.4023333,0.412833333,61.5,9
1,14,0.483857143,La Original Banda El Limón de Salvador Lizárraga,0.606285714,192906.7143,0.582285714,0.000422303,0.1446,-4.592285714,0.040642857,152.7445714,0.825857143,53.28571429,7
1,4,0.6215,La Patrulla 15,0.761,290816.5,0.64625,0.00323,0.1679,-13.37475,0.072975,134.6505,0.859,42.75,5
0,2,0.194,La Perla Colombiana,0.752,214827,0.522,0,0.0555,-9.787,0.186,81.504,0.89,45,11
1,2,0.707,La Pietà,0.123,503475,0.0644,0.00365,0.11,-28.383,0.0373,84.208,0.0711,56,5
1,6,0.453666667,La Playa Sextet,0.588,138784.6667,0.593666667,0.263333333,0.187,-7.721333333,0.0934,128.6693333,0.958,18.33333333,7
1,10,0.26592,La Prieta Linda,0.5494,296317.4,0.423,0.000226,0.16714,-7.492,0.04682,133.5416,0.7438,40.8,10
1,2,0.456,La Propiedad De Durango,0.763,171973,0.607,0,0.0444,-4.057,0.0668,145.866,0.976,43,7
1,9,0.319222222,La Quinta Estacion,0.515444444,234580.8889,0.701666667,0,0.334111111,-4.759666667,0.038655556,140.9461111,0.472444444,57,5
1,2,0.942,La Rondalla De Saltillo,0.584,146800,0.0857,0,0.144,-23.725,0.0441,93.517,0.475,54,3
1,2,0.34,La Rondallita,0.742,194429,0.443,0.00086,0.152,-10.474,0.0451,104.672,0.891,39,7
0,8,0.6385,La Roscada,0.595,272641,0.32275,0.00498375,0.50555,-11.76475,0.073525,108.54025,0.47525,0,9
0,6,0.012097,La Roux,0.571,253577.8333,0.830333333,0.051024133,0.133716667,-2.8875,0.05305,139.3891667,0.6228,53.16666667,8
1,2,0.1,La Santa Grifa,0.892,381701,0.612,0,0.0845,-4.323,0.398,126.465,0.743,64,8
1,7,0.072425229,La Secta AllStar,0.636857143,270021.2857,0.742285714,5.80E-05,0.250771429,-5.414142857,0.0519,120.3572857,0.670571429,41.71428571,0
1,4,0.6525,La Solucion,0.667,301287.5,0.7275,0,0.11235,-6.5465,0.0382,100.6775,0.951,28.5,7
1,2,0.48,La Sonora Altepexana,0.463,286987,0.321,0.0347,0.156,-9.887,0.0315,105.54,0.304,53,0
1,9,0.2724,La Sonora Dinamita,0.707444444,204379.5556,0.771555556,0.000623042,0.143077778,-6.812111111,0.042055556,103.6614444,0.791,49.44444444,7
0,2,0.826,La Sonora Malecon Club,0.761,163360,0.369,0,0.224,-10.212,0.0369,116.074,0.732,18,7
1,186,0.712833333,La Sonora Matancera,0.66288172,171131.9462,0.349112903,0.058932747,0.172829032,-11.16952151,0.069606452,117.6448817,0.777666667,22.51612903,2
1,154,0.662090909,La Sonora Santanera,0.635051948,177338.1688,0.482064935,0.02173633,0.189571429,-10.70776623,0.054862338,118.8572468,0.849948052,17.50649351,7
1,2,0.148,La Tradicion Del Norte,0.527,166400,0.593,0,0.0921,-9.455,0.0715,173.145,0.729,40,8
1,8,0.39575,La Tropa Chicana,0.6215,169286.5,0.40425,0.000675,0.16575,-12.2365,0.27425,155.85025,0.81125,35,5
1,4,0.42,La Tropa F,0.695,228333.5,0.7085,0.0011215,0.14275,-9.293,0.0348,104.7555,0.7385,41,5
0,16,0.342225,La Tropa Vallenata,0.663,294494.75,0.70275,2.25E-05,0.1331875,-6.815875,0.0598375,136.924625,0.89375,47.375,9
