index,mode,count,acousticness,artists,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
4059,1,4,0.1358,Indochine,0.648,272246.5,0.846,0.0006125,0.0924,-11.854,0.0368,152.1965,0.7695,59.5
4060,1,7,0.986142857,Indu.,0.598285714,177623.2857,0.255428571,0.271320857,0.1682,-8.878857143,0.193,84.75271429,0.634,0
4061,1,42,0.265657143,Industria del Amor,0.544047619,205043.9048,0.541190476,0.001564906,0.222680952,-10.83838095,0.03692381,122.8370952,0.660142857,43.76190476
4062,1,2,0.0164,Infa Riot,0.321,138573,0.966,0.000608,0.0749,-7.325,0.0577,151.626,0.645,30
4063,1,2,0.000238,Infectious Grooves,0.477,256293,0.899,0.000144,0.0598,-6.058,0.121,104.822,0.555,45
4064,1,16,0.9289375,Inge Borkh,0.2735625,389370,0.19505,0.051006166,0.288875,-17.5194375,0.0637875,102.560375,0.08733125,0
4065,1,4,0.98175,Ingrid Haebler,0.40875,632920,0.1503,0.59525,0.080175,-19.787,0.0426,124.25375,0.25275,43.25
4066,1,26,0.588961538,Ingrid Michaelson,0.594423077,199041.2308,0.399569231,0.001255659,0.125038462,-9.044269231,0.040503846,116.3542308,0.400692308,54.30769231
4067,1,1,0.983,Ingvar Wixell,0.143,206293,0.284,0.00362,0.0951,-13.976,0.043,75.341,0.0383,0
4068,1,2,0.873,Ink,0.66,204880,0.395,0,0.112,-5.242,0.0333,81.997,0.678,68
4069,0,4,0.12535,Inner City,0.6965,225466.5,0.859,0.2053,0.0557,-12.213,0.0505,120.708,0.9585,56
4070,1,4,0.1149,Inner Wave,0.602,237733.5,0.758,0.00505,0.1007,-6.153,0.03295,136.53,0.7185,60
4071,1,78,0.071777179,Insane Clown Posse,0.766705128,272265.5385,0.785551282,0.022845982,0.414315385,-5.749448718,0.283235897,127.9926795,0.555769231,42.41025641
4072,0,16,0.2101,Inspector,0.6195,234515.125,0.76775,2.63E-05,0.139325,-4.909625,0.0485375,147.04375,0.8035,60.875
4073,1,20,0.39516,Inspiracin,0.3383,295439.9,0.5666,0.00020062,0.5427,-10.729,0.04271,125.3268,0.4495,37.8
4074,1,4,0.000571,Instant Funk,0.7875,454060,0.76,0.22275,0.0845,-11.07,0.066,111.6925,0.713,38
4075,1,2,0.909,Instupendo,0.465,119991,0.0263,0.517,0.0913,-18.011,0.0491,144.001,0.113,56
4076,1,4,0.1715,Intenso,0.6935,199267,0.532,1.52E-05,0.1236,-11.783,0.05895,156.258,0.9,40.5
4077,1,4,0.1131,Internacional Carro Show,0.717,213549,0.701,0.0020545,0.09435,-8.1265,0.04515,92.4605,0.7495,36.5
4078,0,15,0.1618,Internet Money,0.7624,177712.1333,0.625066667,0,0.149073333,-6.589733333,0.09804,127.6571333,0.4238,75.73333333
4079,1,48,0.010766171,Interpol,0.368875,262609.375,0.865541667,0.542291667,0.17525,-5.141166667,0.048145833,117.2419167,0.3876875,50.04166667
4080,1,2,0.000773,Interpuesto,0.509,213867,0.886,0.142,0.0995,-5.192,0.0512,144.926,0.659,49
4081,1,74,0.288535135,Intocable,0.608351351,220717.9189,0.596135135,5.60E-05,0.142305405,-8.840864865,0.086491892,143.6346486,0.771972973,54.56756757
4082,1,6,0.07234,Intro,0.685333333,389964.3333,0.476666667,3.87E-06,0.1527,-14.7,0.041966667,116.71,0.594333333,43.33333333
4083,0,9,0.941111111,Iona Brown,0.358666667,387617.3333,0.058877778,0.817666667,0.119411111,-28.02088889,0.043566667,113.7525556,0.289033333,32.44444444
4084,0,3,0.251333333,Ir Sais,0.845,172747.3333,0.578333333,4.00E-05,0.069533333,-5.927666667,0.111666667,132.154,0.505333333,76.33333333
4085,1,7,0.875285714,Ira Malaniuk,0.259285714,370998,0.224971429,0.11554215,0.386571429,-17.73442857,0.078114286,92.77857143,0.140685714,0
4086,1,22,0.053386364,Iration,0.740454545,247341.7273,0.631090909,0.008923378,0.195036364,-6.871545455,0.046690909,127.7371818,0.821636364,51
4087,1,11,0.3727,Irene Cara,0.513090909,251139.3636,0.596636364,0.014339127,0.188818182,-9.673727273,0.037718182,125.6281818,0.621636364,47.81818182
4088,0,1,0.887,Iriarte,0.383,139827,0.333,0.033,0.418,-12.85,0.0394,119.633,0.485,0
4089,1,2,0.99,Irizarry Barraza,0.176,212000,0.0327,0.905,0.109,-31.7,0.0555,69.567,0.0545,65
4090,1,46,0.643391304,Irma Thomas,0.488391304,157422,0.433130435,0.013124127,0.34153913,-11.34378261,0.034308696,117.2958261,0.596478261,29.47826087
4091,1,35,0.741,Iron & Wine,0.555085714,264455.5143,0.317171429,0.320125686,0.142228571,-12.59885714,0.032594286,110.1602857,0.451828571,52.11428571
4092,1,2,0.000686,Iron Chic,0.24,236880,0.956,7.55E-05,0.389,-6.619,0.0731,173.818,0.331,45
4093,1,2,0.588,Iron Mountain String Band,0.435,196973,0.264,1.27E-06,0.0828,-12.943,0.0264,98.134,0.43,21
4094,1,6,0.968666667,Irving Aaronson,0.203333333,191768.6667,0.267333333,0.004096133,0.151633333,-13.042,0.0338,94.39933333,0.215833333,2.333333333
4095,1,29,0.82537931,Irving Berlin,0.462551724,242586.2069,0.371965517,0.032412253,0.249351724,-12.17858621,0.131917241,109.5273103,0.492962069,5.24137931
4096,1,35,0.966885714,Isaac Albniz,0.381514286,320852.7714,0.130994286,0.879057143,0.111417143,-22.77182857,0.045802857,106.6496571,0.219908571,10.2
4097,1,2,0.0848,Isaac Carree,0.851,226080,0.789,0,0.18,-3.812,0.0675,119.989,0.955,44
4098,0,32,0.199039088,Isaac Hayes,0.5165625,391229.75,0.41940625,0.154877959,0.11815,-15.0335,0.04123125,116.7176875,0.56049375,31.625
4099,1,10,0.4952,Isabel Pantoja,0.5502,279525.4,0.3496,0.000305636,0.2562,-12.6044,0.04954,102.4172,0.4902,52.2
4100,1,4,0.4035,Isak Danielson,0.5625,214894.5,0.544,0,0.21,-7.4385,0.05405,127.4165,0.3255,69.5
4101,1,24,0.98075,Isaura Garcia,0.538666667,170186.6667,0.294083333,0.086879833,0.209333333,-10.579,0.043791667,117.7975,0.5675,0.75
4102,1,2,0.748,Isbells,0.632,263425,0.371,0.03,0.122,-13.115,0.0403,153.998,0.426,58
4103,1,2,0.913,Ishu,0.805,279313,0.579,5.59E-06,0.139,-7.608,0.12,110.548,0.763,0
4104,1,4,0.5385,"Isley, Jasper, Isley",0.6925,328153.5,0.6025,0,0.16275,-7.816,0.0473,82.1765,0.816,34.5
4105,1,16,0.707375,Ismael Quintana,0.592,309649.125,0.637875,0.1625745,0.2254875,-8.744375,0.0432875,112.623125,0.81325,25.375
4106,1,10,0.4074,Ismael Rivera Y Sus Cachimbos,0.6842,241626.6,0.708,0.0035969,0.22724,-5.9058,0.08156,105.9612,0.9012,32.4
4107,1,1,0.546,Isobel Campbell,0.58,168067,0.519,0.867,0.0959,-12.858,0.0372,97.314,0.0384,44
4108,1,2,0.136,Israel Houghton,0.324,290840,0.579,1.24E-06,0.112,-7.964,0.0473,144.859,0.401,44
4109,1,33,0.936151515,Israel Philharmonic Orchestra,0.31169697,214471.9091,0.154266667,0.538224242,0.158024242,-19.53015152,0.04480303,107.263697,0.224187879,23.51515152
4110,1,2,0.847,Issa El Saieh,0.739,174877,0.342,0.678,0.126,-12.371,0.136,145.396,0.58,5
4111,1,2,0.00128,Issues,0.556,230133,0.987,1.26E-06,0.094,-3.118,0.108,134.953,0.492,52
4112,1,2,0.024,It Boys!,0.572,172733,0.663,1.52E-06,0.371,-7.316,0.105,140.014,0.624,56
4113,1,2,0.235,It's A Beautiful Day,0.387,540800,0.492,0.282,0.885,-14.229,0.0324,145.39,0.802,41
4114,1,4,0.13195,ItaloBrothers,0.6135,194874.5,0.8725,0.00267,0.09265,-6.492,0.2341,150.0175,0.239,58.5
4115,1,2,0.587,Ivan Annan,0.612,196053,0.0224,0,0.124,-22.18,0.677,180.25,0.284,1
4116,1,6,0.991666667,Ivan Moravec,0.368666667,385226.6667,0.033866667,0.924666667,0.107966667,-28.26033333,0.051266667,114.54,0.229,34
4117,1,2,0.367,Ivy,0.614,265627,0.656,0.15,0.113,-7.559,0.0245,95.531,0.697,43
4118,0,2,0.903,Ivn Fischer,0.349,150507,0.0503,0.153,0.228,-18.668,0.038,107.272,0.295,46
4119,1,11,0.126418182,Iyaz,0.665727273,200275.3636,0.739363636,0,0.141145455,-4.668636364,0.058436364,100.1783636,0.529909091,57.72727273
4120,1,2,0.00841,Izzy Stradlin And The Ju Ju Hounds,0.206,380200,0.676,0.00108,0.118,-6.4,0.042,202.862,0.568,38
4121,0,152,0.158477368,J Balvin,0.745447368,210595.4474,0.728907895,0.000644144,0.188704605,-5.172111842,0.147596053,129.3552039,0.700065789,49
4122,0,23,0.193230435,J Dilla,0.53073913,152975.6087,0.641869565,0.279527974,0.447434783,-7.562826087,0.255669565,115.9261739,0.541869565,47.7826087
4123,1,2,0.02,J Stone,0.388,268000,0.805,0.000106,0.135,-7.436,0.4,152.631,0.513,52
4124,0,10,0.050082,J-Kwon,0.8814,250010.8,0.7632,0,0.09156,-5.1371,0.3196,106.0347,0.5344,52
4125,0,2,0.0154,J-Sweet,0.574,259693,0.922,0,0.267,-5.561,0.37,194.082,0.432,43
4126,0,2,0.575,J. Blackfoot,0.78,325560,0.473,0,0.0498,-7.265,0.0291,82.21,0.598,36
4127,1,4,0.01024,J. Dash,0.845,231171,0.762,3.71E-05,0.13,-6.955,0.06935,112.0045,0.624,53
4128,1,10,0.41848,J. Holiday,0.6282,241519.4,0.5244,0,0.13094,-8.0248,0.20498,129.4624,0.4706,52.2
4129,1,2,0.722,J. Phoenix,0.556,252507,0.428,0,0.123,-8.585,0.319,175.523,0.72,49
4130,1,1,0.362,J. Robert Spencer,0.483,194120,0.718,0,0.12,-6.083,0.094,161.02,0.563,44
4131,1,5,0.7306,J.B. Lenoir,0.698,181176.6,0.4758,0.00055072,0.21788,-7.5454,0.15068,105.0778,0.759,35.4
4132,0,12,0.292183333,J.I the Prince of N.Y,0.685333333,172503.8333,0.508416667,3.20E-07,0.101683333,-9.2465,0.468,102.2456667,0.371416667,68
4133,1,2,0.000374,J.J. Fad,0.825,232307,0.391,0.00188,0.0608,-15.962,0.202,132.104,0.396,51
4134,1,2,0.593,J.K. & Co.,0.257,285133,0.421,0.19,0.103,-13.232,0.0325,133.051,0.229,23
4135,1,2,0.963,J.S. Epperson,0.165,835169,0.0436,0.935,0.0845,-27.528,0.0498,141.129,0.0381,52
4136,1,4,0.071475,JACKBOYS,0.7245,208440,0.61525,3.65E-06,0.20675,-5.131,0.2253,131.09875,0.386,77.75
4137,0,2,0.061,JAWNY,0.74,135581,0.688,0,0.138,-4.361,0.0916,115.035,0.935,75
4138,1,2,0.201,JB and The Moonshine Band,0.663,250493,0.713,0,0.44,-5.261,0.0511,85.039,0.612,42
4139,1,14,0.372114286,JD Souther,0.587857143,218569.7143,0.413285714,1.75E-05,0.159385714,-12.20142857,0.0269,94.23357143,0.540428571,34.57142857
4140,1,10,0.0548146,JFA,0.3094,130149.4,0.9362,0.3397808,0.2728,-5.2566,0.05934,154.0362,0.7154,27.6
4141,0,4,0.05557,JGRXXN,0.6085,228249.5,0.718,0.1325114,0.0961,-5.697,0.16535,105.0485,0.1303,61.5
4142,1,18,0.199148333,JID,0.751333333,204746.9444,0.606222222,0.001117658,0.197577778,-7.643722222,0.313388889,123.879,0.501333333,63.22222222
4143,0,2,0.241,JIN,0.737,230693,0.731,0,0.087,-3.193,0.0706,94.999,0.761,70
4144,1,2,0.165,JJ Hairston,0.434,384053,0.79,0,0.251,-4.048,0.0851,137.848,0.326,39
4145,1,6,0.0816,JJ Lawhorn,0.510666667,249103.3333,0.799,0,0.190266667,-4.980333333,0.081933333,123.207,0.483,53.66666667
4146,1,2,0.625,JOBA,0.377,267040,0.152,3.73E-05,0.167,-14.857,0.0406,69.969,0.118,55
4147,1,1,0.0261,JOHNNASCUS,0.724,310250,0.891,0,0.273,-0.354,0.294,92.478,0.71,63
4148,1,6,0.217666667,JP Cooper,0.668,199181.3333,0.641666667,0,0.1387,-5.791,0.044566667,115.9633333,0.438333333,73.33333333
4149,1,8,0.57675,JP Saxe,0.598,215290.5,0.415125,7.72E-06,0.10695,-10.32075,0.160425,105.056375,0.477125,70.875
4150,0,2,0.278,JPEGMAFIA,0.863,157259,0.717,0.0826,0.0991,-3.143,0.17,152.05,0.357,65
4151,0,2,0.124,JS,0.885,238067,0.304,0,0.123,-8.324,0.0599,122.074,0.516,43
4152,1,2,0.0725,JT,0.902,157438,0.805,0.082,0.0916,-5.005,0.0464,124.996,0.737,49
4153,1,7,0.141585714,JT Music,0.712285714,250915.7143,0.887714286,0,0.258571429,-5.354571429,0.122828571,111.4284286,0.678428571,57.42857143
4154,0,1,0.00301,JUST2,0.811,403200,0.907,0.851,0.0517,-7.73,0.101,124.996,0.766,0
4155,1,2,0.0494,JVKE,0.88,114500,0.501,0.0695,0.436,-6.774,0.062,120.038,0.459,79
4156,1,2,0.00391,JVLA,0.624,147638,0.614,0.0278,0.187,-4.165,0.0448,168.87,0.139,79
4157,0,2,0.0446,Jace Everett,0.591,164440,0.864,0.00571,0.279,-4.706,0.0399,131.006,0.728,50
4158,1,9,0.560111111,Jaci Velasquez,0.423777778,244401.2222,0.478444444,3.68E-06,0.128666667,-7.810444444,0.028477778,112.8108889,0.226777778,38.44444444
4159,1,4,0.914,Jack Beaver,0.4215,71624.5,0.447,0.896,0.129,-13.8225,0.0502,123.341,0.3977,4.5
4160,1,1,0.984,Jack Brymer,0.107,170000,0.0153,0.882,0.0659,-27.871,0.0469,83.717,0.0781,29
4161,1,10,0.48884,Jack Costanzo,0.527,181872,0.8026,0.62316,0.17252,-12.246,0.0824,139.784,0.7834,14.8
4162,1,2,0.757,Jack Earls,0.563,137799,0.694,0.0197,0.0794,-7.104,0.0428,100.736,0.841,12
4163,1,16,0.0646,Jack Harlow,0.87625,172947.6875,0.6465,0.000279894,0.1626875,-6.2875625,0.1755,126.822,0.6263125,75.0625
4164,1,8,0.8855,Jack Jezzro,0.6695,214243,0.24425,0.85675,0.1351,-16.61025,0.043025,105.07725,0.54125,46.75
4165,1,40,0.69955,Jack Jones,0.31885,160508.8,0.3302,0.000510534,0.157735,-12.2014,0.03592,111.9604,0.39702,21.85
4166,1,3,0.937333333,Jack Lawrence,0.562,127004.6667,0.266666667,6.33E-05,0.089066667,-12.48333333,0.075566667,130.2893333,0.636333333,26.33333333
4167,1,1,0.751,Jack Maness,0.764,158773,0.232,0,0.327,-12.84,0.0408,109.871,0.683,35
4168,1,6,0.212333333,Jack Nitzsche,0.243,167066.6667,0.501333333,0.776333333,0.125633333,-9.332666667,0.034566667,109.0996667,0.319666667,23
4169,1,73,0.968123288,Jack Payne,0.590506849,172732.9315,0.188505479,0.169939477,0.162883562,-18.92719178,0.069087671,119.4708904,0.648027397,1.520547945
4170,1,8,0.51925,Jack Stauber,0.68625,188758.25,0.4285,0.329225,0.3955,-10.403,0.0606,122.747,0.59025,70.75
4171,1,77,0.859519481,Jack Teagarden,0.615441558,200846,0.325649351,0.362738441,0.155515584,-13.0841039,0.105864935,118.9626494,0.629987013,6.987012987
4172,1,3,0.296126667,Jack Wall,0.357,171374,0.68,0.886333333,0.112666667,-11.76166667,0.046533333,155.4226667,0.369933333,50.66666667
4173,1,6,0.710333333,Jack Wilkins,0.462333333,399598,0.420333333,0.826,0.1045,-14.04866667,0.037133333,118.2566667,0.318466667,33.66666667
4174,0,4,0.086075,Jack ,0.49025,234838.75,0.84125,9.08E-06,0.14065,-3.38575,0.1718,158.4095,0.25475,65.25
4175,1,2,0.02775,Jackboy,0.8805,285531,0.627,9.75E-07,0.09565,-7.8465,0.1375,133.052,0.1405,49
4176,1,2,0.698,Jackie & The Starlites,0.449,144750,0.459,0,0.501,-10.922,0.0232,85.989,0.652,13
4177,1,14,0.386985714,Jackie DeShannon,0.58,178818.8571,0.582142857,0.000120839,0.081542857,-8.492,0.031328571,99.66585714,0.555142857,34.85714286
4178,1,4,0.1992,Jackie Greene,0.4285,231180,0.732,0,0.0964,-5.0225,0.0362,99.09,0.604,42.5
4179,1,2,0.769,Jackie McLean Quintet,0.458,284867,0.409,2.88E-06,0.174,-13.485,0.0461,84.709,0.83,13
4180,1,2,0.433,Jackie Moore,0.75,204960,0.506,3.33E-06,0.121,-9.97,0.0654,128.042,0.857,30
4181,1,86,0.564539535,Jackie Wilson,0.576186047,158152.8605,0.550976744,1.70E-05,0.237448837,-7.917116279,0.061248837,120.43,0.759674419,27.02325581
4182,1,4,0.0772,Jackson Breit,0.691,204502,0.731,0,0.1905,-5.4005,0.12195,83.549,0.4645,55.5
4183,1,30,0.8384,Jackson C. Frank,0.462466667,222426.8667,0.2876,0.077756662,0.112213333,-12.61926667,0.033353333,129.5944667,0.361653333,33.93333333
4184,1,4,0.11713,Jackson Taylor & the Sinners,0.6175,246160,0.815,0.000705,0.09985,-5.893,0.0517,101.4975,0.811,46.5
4185,1,38,0.669368421,Jacky Cheung,0.556210526,278976.8158,0.309668421,7.56E-05,0.197586842,-12.96436842,0.032539474,120.4289211,0.257542105,45.13157895
4186,1,12,0.015961667,Jackyl,0.648,235011,0.800666667,0.052900833,0.376833333,-7.939333333,0.0415,118.6511667,0.556833333,43.33333333
4187,0,2,0.99,Jacob David,0.421,175093,0.102,0.904,0.0868,-25.999,0.0361,110.995,0.3,55
4188,1,2,0.286,Jacob Tillberg,0.719,215050,0.809,0,0.081,-4.679,0.182,125.072,0.238,63
4189,0,25,0.1303868,Jacquees,0.67124,221273.52,0.52696,8.20E-07,0.18568,-8.43396,0.116872,125.6938,0.35856,63.2
4190,1,7,0.973285714,Jacqueline du Pr,0.193285714,533127.5714,0.092385714,0.771142857,0.119714286,-22.71085714,0.0432,103.5232857,0.065257143,35.14285714
4191,1,28,0.300387143,Jacques Dutronc,0.564857143,162202.8571,0.627642857,0.020067,0.154,-8.421285714,0.067728571,134.0525,0.731642857,28.57142857
4192,1,7,0.842142857,Jacques Ibert,0.268714286,369603.8571,0.209787143,0.848571429,0.338028571,-19.887,0.047042857,107.1552857,0.232471429,10.28571429
4193,1,2,0.709,Jacques Stotzem,0.772,258693,0.33,0.967,0.07,-14.47,0.0643,111.114,0.154,46
4194,0,37,0.075165243,Jadakiss,0.651567568,260223.0541,0.736432432,0.000114964,0.173672973,-5.578891892,0.285443243,114.976973,0.55172973,46.7027027
4195,0,6,0.087266667,Jade,0.741333333,259080,0.742333333,0.004083333,0.292666667,-8.922,0.087166667,151.7436667,0.754666667,44
4196,0,25,0.1922992,Jaden,0.61332,256073.64,0.68888,0.033728187,0.206024,-7.45728,0.135416,113.58588,0.352608,66.84
4197,1,2,0.115,Jadiel,0.702,239935,0.856,6.37E-05,0.222,-5.239,0.0428,86.975,0.856,63
4198,1,36,0.286999167,Jagged Edge,0.724944444,266063.7778,0.632194444,2.06E-07,0.196977778,-6.733194444,0.130680556,111.7526389,0.647805556,48.52777778
4199,1,17,0.693823529,Jagjit Singh,0.470529412,273893.8235,0.4274,0.000480435,0.150370588,-10.48211765,0.029488235,106.2013529,0.517117647,34.94117647
4200,1,1,0.994,Jagmohan,0.527,192570,0.199,0.000578,0.388,-8.703,0.109,137.307,0.479,0
4201,1,8,0.16375,Jaguares,0.57075,237366.75,0.69775,0.00040938,0.2275,-7.20925,0.027325,123.02,0.53825,54.75
4202,1,28,0.179592857,Jaheim,0.655785714,248973.3571,0.525892857,8.41E-06,0.139625,-7.399678571,0.135239286,98.66296429,0.541678571,45.78571429
4203,0,7,0.14263,Jai Wolf,0.521428571,253934.1429,0.777428571,0.159985714,0.152085714,-3.787285714,0.039828571,127.1581429,0.237685714,58
4204,0,5,0.876,Jaime Santos,0.538,140893.4,0.28364,2.24E-07,0.23086,-10.9844,0.0451,118.0164,0.6074,0.8
4205,1,2,0.423,Jain,0.825,248987,0.663,0.415,0.286,-9.414,0.0687,116.051,0.417,55
4206,1,4,0.3524,Jake Bugg,0.5815,171733,0.7085,0,0.12465,-6.3235,0.05185,106.518,0.6885,59
4207,1,14,0.347528571,Jake Scott,0.674428571,205144.8571,0.376714286,2.07E-07,0.183142857,-10.73771429,0.082114286,121.8137143,0.429,64
4208,1,2,0.982,Jake Shimabukuro,0.407,254973,0.277,0.62,0.0879,-14.616,0.0609,82.114,0.0783,40
4209,1,4,0.3685,Jakey,0.64,210951,0.659,0.00367,0.221,-6.318,0.05435,102.1625,0.2655,59.5
4210,1,1,0.404,Jakkybo,0.711,217182,0.545,0,0.122,-6.81,0.0322,108.02,0.345,66
4211,0,2,0.123,Jalen Santoy,0.73,173785,0.422,0.00292,0.105,-6.211,0.0678,118.427,0.505,66
4212,1,2,0.0457,Jamelia,0.801,215480,0.645,0,0.0357,-6.93,0.0356,110.01,0.824,69
4213,1,10,0.0049892,James,0.52,206066.8,0.7818,0.00535978,0.1706,-8.116,0.0317,123.4532,0.4534,55.6
4214,1,1,0.976,James Agee,0.228,840027,0.159,0.0954,0.122,-17.523,0.0406,73.02,0.0504,7
4215,1,2,0.914,James Baskett,0.658,139560,0.216,0,0.348,-15.087,0.129,102.246,0.724,48
4216,1,15,0.491377733,James Blake,0.5962,241129.8,0.450333333,0.272398813,0.11436,-9.2868,0.139373333,123.0460667,0.24666,60.26666667
4217,1,4,0.971,James Booker,0.568,231933.5,0.3115,0.7935,0.184,-19.7255,0.03905,137.813,0.607,28.5
4218,1,204,0.416288235,James Brown,0.692102941,275315.3333,0.569936275,0.092365699,0.226666667,-9.681573529,0.111319118,114.6314608,0.70015098,32.89215686
4219,1,13,0.986692308,James Cagney,0.597615385,145214,0.631384615,0.004977588,0.416615385,-8.204615385,0.277953846,90.61192308,0.633769231,2.923076923
4220,1,22,0.765681818,James Cleveland,0.435863636,398517.0455,0.559181818,0.111246169,0.3316,-11.28463636,0.090809091,115.2495455,0.446409091,22.63636364
4221,1,2,0.904,James Cotton,0.394,177362,0.545,0.00667,0.136,-9.041,0.138,71.513,0.631,3
4222,1,5,0.9682,James Galway,0.17652,244989.6,0.06092,0.6628,0.08944,-25.6174,0.0479,97.4348,0.17166,39.6
4223,0,2,0.227,James Hersey,0.631,178333,0.661,1.43E-06,0.166,-5.5,0.0999,174.031,0.698,60
4224,1,30,0.583866667,James Ingram,0.5786,254810.6,0.398266667,1.87E-05,0.122343333,-12.10556667,0.037946667,107.1445,0.3991,48.13333333
4225,0,1,0.861,James Keyes,0.681,165933,0.377,0,0.34,-7.54,0.0566,130.041,0.528,43
4226,1,17,0.458223529,James Last,0.316470588,195482.2941,0.325941176,0.731447059,0.132376471,-14.22817647,0.031117647,138.9214706,0.371176471,40.70588235
4227,1,1,0.943,James Lyman Molloy,0.459,190347,0.0853,0,0.107,-15.85,0.0734,105.308,0.182,0
4228,1,14,0.379085714,James McMurtry,0.527857143,385786.5714,0.655428571,0.0048273,0.123657143,-8.386428571,0.037314286,145.2327143,0.618571429,42.14285714
4229,1,2,0.917,James Morris,0.46,235573.5,0.22,5.05E-06,0.08025,-12.327,0.03615,116.5475,0.375,21.5
4230,1,2,0.647,James Moss,0.31,308133,0.491,0,0.126,-6.582,0.0512,96.031,0.244,40
4231,1,4,0.159,James Otto,0.705,234640,0.606,0.00149,0.242,-7.047,0.0243,98.001,0.876,50.5
4232,1,2,0.402,James Smith,0.536,194659,0.317,0,0.11,-8.752,0.0359,143.89,0.319,69
4233,1,16,0.366875,James TW,0.646,219573.375,0.453125,1.33E-06,0.13705,-7.35775,0.0453,133.047375,0.451875,69.5
4234,1,10,0.9152,James Vincent McMorrow,0.4834,257632,0.2504,0.0107626,0.2498,-13.2432,0.04028,117.4884,0.18856,50.6
4235,1,2,0.152,Jamestown Revival,0.449,252960,0.786,0,0.0911,-5.438,0.0398,161.798,0.46,54
4236,1,2,0.0365,Jamie Broza,0.823,149573,0.691,0.00911,0.287,-8.115,0.0908,104.985,0.879,48
4237,1,4,0.6395,Jamie Cullum,0.681,255360,0.385,5.55E-05,0.1175,-10.144,0.031,111.2275,0.373,58.5
4238,0,30,0.254199,Jamie Foxx,0.6716,246750.2,0.6189,4.63E-05,0.155923333,-7.3056,0.17447,124.5833333,0.544966667,51.4
4239,1,2,0.424,Jamie Lawson,0.591,201072,0.415,0.000299,0.111,-6.936,0.0437,90.483,0.197,52
4240,1,4,0.245,Jamie O'Neal,0.487,209360,0.731,0,0.1918,-4.7335,0.07125,180.8075,0.425,41.5
4241,0,1,0.435,Jamie Scott,0.526,183637,0.52,0,0.197,-7.985,0.0569,149.119,0.13,69
4242,1,2,0.723,Jamila Woods,0.714,221940,0.343,5.48E-06,0.102,-7.641,0.38,72.348,0.372,59
4243,0,47,0.141934043,Jamiroquai,0.674106383,306053.6383,0.794340426,0.255228628,0.169702128,-7.639659574,0.077823404,111.8769149,0.706212766,51.61702128
4244,1,1,0.962,Jan A.P. Kaczmarek,0.339,269000,0.0844,0.919,0.217,-22.602,0.0408,120.517,0.137,44
4245,1,9,0.449777778,Jan Hammer,0.552333333,367526.7778,0.542377778,0.407222222,0.396944444,-13.84277778,0.091022222,128.1691111,0.655644444,33.33333333
4246,0,28,0.952214286,Jan Johansson,0.503,193601,0.117135714,0.860571429,0.104414286,-22.03085714,0.047692857,103.7492143,0.345707143,37.14285714
4247,1,6,0.195433333,Jana Kramer,0.484,212764.3333,0.672666667,5.00E-06,0.193333333,-4.178666667,0.037066667,153.767,0.379666667,52.66666667
4248,1,10,0.3576,Jane Birkin,0.4688,195992.4,0.3474,0.1373276,0.12578,-14.7282,0.03446,107.0716,0.6064,39
4249,1,2,0.995,Jane Dupree,0.81,141714,0.0419,0.937,0.109,-20.612,0.0645,104.964,0.321,55
4250,1,2,0.965,Jane Monheit,0.392,300095,0.186,0.000108,0.0965,-13.841,0.0355,130.317,0.0719,40
4251,1,4,0.603,Jane Olivor,0.42,202713.5,0.491,0.0004072,0.249,-12.386,0.038,107.1955,0.6335,41
4252,1,2,0.541,Jane Siberry,0.449,336106,0.304,0.000152,0.105,-12.801,0.0327,78.878,0.136,38
4253,1,4,0.648,Jane Winther,0.0705,433114,0.00506,0.6215,0.102,-25.612,0.0511,69.722,0.14525,48.5
4254,1,10,0.04687,Janelle Mone,0.6329,236121.6,0.5125,0.001246349,0.21518,-7.6307,0.08751,139.5757,0.4724,61.8
4255,1,2,0.5455,Janet Dacal,0.66,240900,0.5015,1.30E-06,0.1215,-7.6405,0.3555,83.7395,0.714,49
4256,1,4,0.8015,Janice Kapp Perry,0.295,148600,0.268,2.84E-06,0.192,-13.4565,0.03145,113.2725,0.4555,25.5
4257,1,2,0.444,Janine,0.609,215542,0.353,7.31E-05,0.114,-8.71,0.0352,117.999,0.104,50
4258,1,132,0.319276364,Janis Joplin,0.466030303,254810.7424,0.516621212,0.056233605,0.303110606,-11.28337879,0.104118182,125.3088788,0.529833333,37.96969697
4259,1,1,0.0719,Janji,0.537,208140,0.786,0,0.253,-4.331,0.0317,128,0.18,73
4260,1,2,0.429,Janno Gibbs,0.467,260987,0.277,0,0.096,-14.006,0.0272,59.959,0.314,57
4261,0,2,0.0157,Jano,0.529,224000,0.934,0.0127,0.458,-2.256,0.0492,133.95,0.0552,0
4262,1,2,0.975,Jantina Noorman,0.721,113053,0.0554,0.0166,0.18,-20.666,0.265,125.399,0.81,15
4263,1,18,0.319721111,Japan,0.640111111,295111.1111,0.526777778,0.153481689,0.179488889,-11.08355556,0.044811111,122.7281111,0.683377778,39.44444444
4264,1,12,0.350916667,Jarabe De Palo,0.724333333,277013.3333,0.583666667,0.00258705,0.1574,-9.768166667,0.036416667,125.2991667,0.5745,53.16666667
4265,1,1,0.6,Jared Gertner,0.674,374547,0.59,0,0.0977,-9.893,0.436,115.555,0.452,48
