mode,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
1,rare groove,0.298841479,0.553655977,287752.1161,0.657103013,0.356212737,0.177411808,-9.738242954,0.064805831,116.3397031,0.698762099,34.68124393,7
1,rave,0.085143689,0.610495182,298809.5031,0.848479374,0.331841849,0.207248563,-7.149813863,0.110109281,130.1813578,0.457178614,49.27125951,11
1,rawstyle,0.082704419,0.51431619,224141.8267,0.904870476,0.095830045,0.267814667,-3.040607619,0.127768762,141.5141752,0.255357905,2.12,1
1,reading,0.729456848,0.61391547,346576.2734,0.225347829,5.79E-06,0.315304564,-21.60423981,0.815643117,96.78329896,0.436603291,3.347800727,11
1,reading indie,0.130258033,0.29990625,269958.2969,0.7043875,0.575309375,0.233428125,-8.997796875,0.042678125,107.3263125,0.3096125,38,2
0,rebel blues,0.135619375,0.559750667,220878.608,0.714924,0.041025851,0.157468,-5.856173333,0.059677733,107.4806587,0.482950667,61.54933333,2
1,rebetiko,0.950349252,0.54624465,192394.122,0.379904093,0.323772085,0.188460221,-11.67742071,0.053734143,116.7274184,0.723031293,2.976096732,2
1,recorder,0.466,0.619,87960,0.342,0.0902,0.152,-11.429,0.0349,67.006,0.373,44,2
1,red dirt,0.197606607,0.545936458,236670.3053,0.630270023,0.00385754,0.213419757,-6.773378009,0.033915741,120.2407266,0.47830625,47.85196759,7
1,redneck,0.158026198,0.656125553,235014.0401,0.698161326,0.009841928,0.179402876,-6.438359282,0.098777019,123.4415713,0.553944812,51.36196825,7
1,reggae,0.220536141,0.744920781,236429.343,0.531648548,0.083949557,0.155469482,-9.850163709,0.131920371,118.4663412,0.745215575,41.61784685,7
1,reggae en espanol,0.220657757,0.734251796,266872.1104,0.657595579,0.000125145,0.261705978,-7.43911472,0.100683798,118.213689,0.741297493,54.79368671,0
1,reggae fusion,0.145800474,0.697051583,243528.5629,0.664102385,0.052450127,0.155412852,-7.528209191,0.158190032,122.537262,0.644673024,47.90448327,1
1,reggae rock,0.166769751,0.729630363,250885.8968,0.585993822,0.034156382,0.155156462,-8.067810253,0.078219171,117.8370022,0.675422546,45.21651091,7
1,reggaeton,0.220803739,0.739317689,267085.7524,0.725147394,0.02236921,0.187686154,-6.148234262,0.13310729,118.5670113,0.648702401,60.30828413,1
1,reggaeton colombiano,0.316279318,0.694951603,223229.1979,0.70171925,0.023778134,0.175763267,-5.307985795,0.122420924,125.3465461,0.665111838,59.91396849,11
1,reggaeton cristiano,0.227445,0.5122,272096.3,0.7622,4.82E-05,0.4294,-5.5166,0.03784,139.1178,0.3248,50,3
0,reggaeton flow,0.224395823,0.737567457,269012.1472,0.702851999,0.043580114,0.185301914,-6.23979104,0.147987278,121.4871193,0.631062783,61.38068295,1
1,reggaeton mexicano,0.0532,0.847,171000,0.736,0.000142,0.0302,-4.542,0.266,160.012,0.876,72,1
1,regional mexican,0.378983452,0.690586696,203143.6119,0.629203395,0.017552533,0.15660462,-6.547922381,0.064084106,127.1427781,0.807392029,52.01501166,7
1,relaxative,0.567588889,0.708194444,228809.8889,0.391416667,1.45E-05,0.140038889,-14.03669444,0.053711111,110.9477222,0.365416667,50.11111111,9
1,renaissance,0.882153846,0.36395641,188325.9744,0.135951795,0.618403846,0.157397436,-19.84157692,0.082738462,84.95921795,0.323796154,16.70512821,0
1,rennes indie,0.15085,0.74075,232943,0.723,0.17912765,0.1188,-10.835,0.036425,116.65775,0.91525,48.5,11
1,retro metal,0.030714286,0.408214286,301453.4286,0.816357143,0.415911286,0.117464286,-6.2105,0.046421429,126.5334286,0.488928571,46.78571429,1
1,retro soul,0.227570333,0.575863333,254664.4767,0.642776667,0.018924196,0.165510667,-8.172986667,0.046845333,125.9724133,0.640936667,47.16,7
1,rhode island indie,0.537741333,0.498,195873.6,0.500933333,0.176452897,0.18826,-10.4528,0.04032,144.8358667,0.532666667,38.13333333,7
0,rhode island rap,0.116381818,0.697272727,168483.5455,0.667818182,7.97E-07,0.201818182,-5.117181818,0.133854545,125.2799091,0.548636364,74.36363636,0
1,rhythm and blues,0.625377994,0.552113104,165536.7831,0.469878018,0.024107776,0.19650633,-10.21024835,0.067698089,121.9783337,0.700441873,29.62223525,7
1,riddim,0.147655644,0.702883754,209649.43,0.694263305,0.004430587,0.165173669,-6.233240896,0.273408123,111.7171695,0.75252381,44.61204482,1
0,rif,0.602222222,0.491111111,366516.3333,0.535,7.42E-05,0.272655556,-8.749555556,0.042077778,132.25,0.546444444,42.44444444,11
1,riot grrrl,0.078835786,0.452187959,183449.7873,0.839813129,0.188099004,0.174889986,-6.263944796,0.065351017,144.1306419,0.629621905,42.05489796,9
0,ritmo kombina,0.251333333,0.845,172747.3333,0.578333333,4.00E-05,0.069533333,-5.927666667,0.111666667,132.154,0.505333333,76.33333333,2
1,rochester mn indie,0.127430233,0.6445,167456.1667,0.666666667,0.449667197,0.28,-6.837,0.0387,119.076,0.495633333,62.5,6
0,rochester ny indie,0.010430667,0.7955,231896.8333,0.678291667,0.019356667,0.112625,-6.509625,0.0419375,113.8842083,0.853291667,56.83333333,6
1,rock,0.163362438,0.500635939,247358.1803,0.704803913,0.089917819,0.212105209,-8.177538909,0.06584867,124.5664384,0.516307346,44.61942653,9
0,rock alternatif francais,0.738,0.672,288747,0.721,0.0389,0.122,-9.655,0.0621,105.225,0.798,47,4
1,rock alternativo brasileiro,0.5785,0.58425,239316.5,0.6685,0.2396625,0.21345,-9.832,0.037525,128.66725,0.78775,40.5,4
1,rock andaluz,0.226633333,0.521,224864.5,0.735833333,0.002285,0.257025,-7.531083333,0.113675,119.4785,0.765583333,45.08333333,7
1,rock baiano,0.47506,0.52325,199031.3,0.6447,0.000259646,0.216995,-7.6259,0.106015,136.93945,0.65545,40.55,7
1,rock brasiliense,0.105567967,0.534083333,258225.5,0.5765,0.0481691,0.13945,-13.17491667,0.04155,125.081,0.5775,60.33333333,7
1,rock chapin,0.622,0.591,265307,0.672,0,0.112,-3.515,0.0375,139.939,0.267,74,5
1,rock cristiano,0.299703039,0.487289299,347648.6821,0.564844697,0.00098109,0.324655303,-7.085971117,0.034406866,121.2581068,0.268262358,54.39749053,11
1,rock drums,0.205990606,0.52840173,292348.2113,0.623663473,0.187745285,0.176651582,-9.672198581,0.053265387,130.5374457,0.552848513,38.66556037,7
1,rock en espanol,0.210531873,0.613698424,250608.26,0.666267914,0.038169216,0.19564432,-8.188660492,0.057455528,122.9626561,0.61139325,55.58320883,7
1,rock gaucho,0.0409,0.568,265040,0.7,7.11E-06,0.0838,-5.42,0.0258,131.885,0.571,61,6
1,rock independant francais,0.04558008,0.48687037,246438.3148,0.654777778,0.172201944,0.155090741,-5.802796296,0.036059259,113.5486667,0.324862963,56.35185185,11
0,rock kapak,0.33,0.678,205401,0.58,1.70E-06,0.114,-6.945,0.0432,86.548,0.731,34,9
1,rock keyboard,0.282814756,0.505861011,287370.5465,0.620275211,0.233733752,0.227993641,-9.890989028,0.058575848,136.0299291,0.527237176,39.08535574,9
1,rock nacional,0.289288174,0.549333415,263936.0789,0.57945243,0.06106897,0.194919298,-10.7387312,0.050048321,113.7659378,0.556742406,52.24971264,7
1,rock nacional brasileiro,0.259001971,0.55307619,230096.0762,0.673521429,0.04317434,0.206928333,-8.840914286,0.051747143,131.8269857,0.668769048,50.50714286,7
1,rock pernambucano,0.702,0.7,174689,0.569,1.40E-06,0.114,-6.156,0.0476,85.696,0.789,43,6
0,rock progressif francais,0.271621818,0.410272727,279979.3636,0.663181818,0.761336364,0.164363636,-13.40445455,0.045954545,130.6014545,0.583090909,32.54545455,0
1,rock steady,0.392544173,0.757644942,194512.62,0.506115818,0.147666022,0.14718482,-9.852730922,0.108574252,114.7139731,0.807710536,35.35312916,7
1,rock urbano mexicano,0.179865538,0.515055662,262678.2478,0.684233868,0.029846013,0.15914598,-8.914944952,0.060702045,127.1639519,0.511438535,51.20025374,4
1,rock-and-roll,0.525319814,0.548838261,164820.6674,0.547393176,0.037768087,0.197809773,-9.795987564,0.057509855,121.4865478,0.698770092,32.12893484,7
1,rockabilly,0.525289728,0.554063721,162388.921,0.598346426,0.052221549,0.202202107,-9.571588418,0.056921652,121.8959429,0.730522236,30.98891309,9
1,rockabilly en espanol,0.60478125,0.48359375,143621.2813,0.6985,0.000879392,0.31046875,-9.51021875,0.04779375,110.2727813,0.82259375,25.8125,7
1,roda de samba,0.496,0.6905,149286.5,0.4105,1.89E-05,0.1068,-12.113,0.0787,100.7525,0.7305,40.5,7
1,romanian classical piano,0.98802735,0.317401282,344890.1175,0.119300803,0.776121368,0.130242308,-22.54258504,0.043342265,102.8328718,0.304361026,13.66837607,6
0,romanian electronic,0.00301,0.811,403200,0.907,0.851,0.0517,-7.73,0.101,124.996,0.766,0,11
1,romanian folk,0.856125,0.374625,253505.125,0.265125,0.710125,0.10505,-12.677,0.0451875,85.178375,0.0893875,45.875,2
1,romanian pop,0.060186667,0.7472,221862.4,0.862866667,0.006841867,0.102553333,-4.691533333,0.0426,127.6192667,0.607133333,52.66666667,4
1,romanian rock,0.768471167,0.483759429,270071.207,0.376279881,0.117748278,0.214977326,-13.08566393,0.07288059,115.6505879,0.470597343,11.0915,7
1,romantico,0.54736358,0.53517284,167795.7531,0.464762963,0.655375648,0.152604938,-11.09178395,0.039438889,116.6745123,0.61904321,33.59876543,5
1,roots americana,0.371940309,0.558210479,237752.1895,0.543791509,0.066758424,0.195723478,-8.885915312,0.039198776,118.2752026,0.543191147,46.5964318,9
1,roots reggae,0.190650248,0.742779527,241822.9407,0.543364001,0.074521388,0.151010158,-9.666213479,0.153924446,116.1480814,0.740374789,42.47199318,7
1,roots rock,0.311482854,0.547794121,248672.4519,0.571507382,0.051767364,0.200991534,-10.44424497,0.048599267,122.3020497,0.603621971,38.45412586,7
1,roots worship,0.422351975,0.477792947,281220.2999,0.446936826,0.007582409,0.157722404,-10.13395528,0.053856594,118.5470338,0.316119212,46.55283401,11
1,rosary,0.770717293,0.351284488,216995.0897,0.246471957,0.06278694,0.155373842,-14.39927054,0.039740299,101.771598,0.360048987,35.3698104,7
0,rumba,0.621311442,0.587912638,253275.0503,0.603079302,0.639602286,0.163568216,-10.73825402,0.052909201,114.857507,0.661949826,39.4017226,7
1,rumba congolaise,0.294,0.535,512400,0.587,0.025,0.136,-13.684,0.128,96.827,0.826,39,1
1,rune folk,0.477377778,0.497166667,273174,0.455366667,0.588994333,0.163888889,-11.73083333,0.077377778,105.9315556,0.349222222,34.72222222,6
0,russian alternative rock,0.061761667,0.509166667,289413.6667,0.782166667,0.002858367,0.234566667,-7.131833333,0.039816667,142.2891667,0.488333333,52.66666667,7
1,russian ccm,0.17777424,0.38058,336288.06,0.538584,0.036693623,0.315432,-7.62228,0.033228,131.84982,0.195996,50.04,0
0,russian chanson,0.592707407,0.558796296,231556.2222,0.333018519,0.047030374,0.173975926,-13.74714815,0.049059259,95.43514815,0.57462963,44.09259259,7
1,russian choir,0.954333333,0.228,224146.1667,0.135466667,0.683166667,0.105833333,-28.49383333,0.040516667,122.8303333,0.172416667,31.83333333,6
1,russian classical piano,0.987535667,0.296970605,332311.8743,0.049830457,0.899222645,0.130255432,-27.77717555,0.041776499,94.23665312,0.119452425,33.1812239,1
1,russian dance,0.00561,0.653,198095,0.945,0.915,0.439,-2.634,0.096,126.093,0.326,77,5
1,russian edm,0.0268,0.438,224520,0.856,6.27E-06,0.375,-4.158,0.0584,127.991,0.49,57,0
0,russian folk,0.744563889,0.428566667,191700.3736,0.383981944,0.079771907,0.162595556,-12.17151528,0.043697639,120.3627361,0.463501389,31.09166667,7
0,russian folk rock,0.445011667,0.591666667,252120.1667,0.450666667,0.000118367,0.189066667,-11.32983333,0.033916667,94.33316667,0.536333333,46.66666667,7
0,russian jazz,0.636733333,0.599916667,119911.5,0.304916667,0.000224962,0.158766667,-15.741,0.114125,115.8096667,0.758,35.83333333,9
1,russian metal,0.029437111,0.505444444,245474.1111,0.868333333,0.001152336,0.295222222,-5.698222222,0.061344444,115.7923333,0.432777778,40,0
1,russian metalcore,0.029437111,0.505444444,245474.1111,0.868333333,0.001152336,0.295222222,-5.698222222,0.061344444,115.7923333,0.432777778,40,0
1,russian modern classical,0.94783638,0.347300681,361189.1553,0.19647325,0.634216304,0.166165362,-18.36683783,0.043525086,101.2969601,0.256779544,4.538233974,0
1,russian orchestra,0.943238095,0.243768707,383803.5561,0.097844422,0.824561224,0.142060544,-25.13115136,0.055638265,106.2969405,0.133129592,31.64285714,9
0,russian pop,0.568781818,0.631272727,215069.8909,0.615603636,0.001165109,0.147572727,-7.980072727,0.047429091,123.8896545,0.548654545,53.6,10
1,russian post-punk,0.270403175,0.591198413,270715.8095,0.719579365,0.519584446,0.15653254,-9.245063492,0.038068254,143.4506349,0.642269841,57.18253968,3
1,russian punk,0.818,0.458,174306.5,0.4955,0,0.1975,-8.6495,0.11665,109.17,0.441,48.5,5
0,russian rock,0.434181831,0.511760732,241356.4943,0.485613384,0.020252675,0.184340593,-10.77162184,0.055800821,114.4648813,0.492228535,45.13888889,7
1,russian romanticism,0.897708768,0.267512585,326963.4459,0.160466011,0.612978102,0.172265505,-21.05248828,0.043789898,101.2187117,0.182532594,11.28673164,7
1,russian shoegaze,0.2513005,0.4685,268003.5,0.5255,0.7975,0.09155,-8.844,0.0283,146.558,0.4775,28,9
0,russian trance,0.000542,0.533,394429,0.988,0.806,0.103,-8.349,0.0612,137.995,0.274,0,10
1,rva indie,0.269,0.759,170040,0.684,0,0.13,-5.751,0.0315,107.948,0.759,44,0
1,rwandan traditional,0.994,0.26625,204693.5,0.0316,0.36525,0.11225,-28.42,0.059325,91.2115,0.232,0,5
0,ryukyu ongaku,0.988,0.48,117120,0.285,0.179,0.12,-10.409,0.0313,82.534,0.405,0,8
1,sacramento hip hop,0.109836517,0.690730256,292931.6524,0.651406795,5.82E-07,0.148948667,-7.866827692,0.247862692,106.2368669,0.623266795,43.37141026,10
1,sacramento indie,0.072872403,0.48240191,241599.9966,0.757938487,0.138323328,0.173867417,-6.33640816,0.054095374,115.3454831,0.451292087,45.67036592,9
1,sacred steel,0.266,0.590666667,243421.1667,0.7533125,0.050181383,0.2734375,-5.486041667,0.101577083,96.4250625,0.592041667,35.14583333,1
1,sad rap,0.408526474,0.715658715,176161.7743,0.513293666,0.050532969,0.164965009,-10.15994113,0.183192561,117.8703913,0.422619318,64.05031639,7
1,salsa,0.544414065,0.643007052,285627.2695,0.653811573,0.042815179,0.188428985,-8.087019818,0.053137186,115.7694865,0.827651023,40.31183875,7
1,salsa choke,0.215943806,0.715885698,245331.0952,0.728556306,0.021258364,0.197624099,-6.147636261,0.204498086,118.806759,0.718314189,49.0731982,4
1,salsa colombiana,0.409019069,0.685381241,274058.9269,0.738413684,0.043293716,0.187360378,-6.930262078,0.041907101,132.6655139,0.783598067,40.93785967,2
1,salsa cubana,0.252,0.789,378013,0.727,1.04E-05,0.0676,-9.011,0.0578,87.739,0.961,45,0
1,salsa international,0.614740603,0.63446485,293043.6874,0.643401107,0.040795377,0.206045648,-7.925727685,0.057494674,110.6442997,0.839782962,34.59746902,7
1,salsa peruana,0.408034308,0.630348928,304321.1598,0.643154971,0.000578857,0.105584405,-8.783595517,0.047859454,114.037307,0.807366472,40.65984405,5
1,salsa puertorriquena,0.542393174,0.647645785,294308.4922,0.650706592,0.018645763,0.180580289,-8.464439931,0.053093965,115.5738267,0.801364131,42.5220747,7
1,salsa venezolana,0.552873969,0.574182948,263471.1532,0.631748997,0.153289381,0.163666069,-9.862102623,0.046960243,117.423559,0.715039641,44.62287809,7
1,samba,0.611323511,0.588573021,204046.2576,0.49059063,0.151720095,0.191807222,-11.36589809,0.074967095,113.6015096,0.67645208,33.92083188,7
1,samba de roda,0.695798281,0.546495522,225795.0127,0.28076825,0.014244038,0.173622298,-14.95510909,0.090087662,100.9635073,0.50514446,27.37819991,4
1,samba moderno,0.484833333,0.686166667,191443.7222,0.492166667,7.65E-06,0.106338889,-11.6885,0.073105556,124.9737222,0.834277778,39.83333333,7
1,samba-enredo,0.366444444,0.580444444,316315.1111,0.705333333,0.000492171,0.588777778,-8.708,0.148677778,123.4895556,0.764444444,14.22222222,0
1,samba-jazz,0.710716273,0.544263729,167531.9275,0.502013082,0.266630031,0.125072146,-11.70519284,0.07385194,114.051157,0.584699017,34.15245224,5
0,samba-rock,0.574041905,0.572495238,206784.2286,0.662662857,0.017851427,0.158933714,-8.095731429,0.054560381,111.3127048,0.715019048,41.70857143,7
1,san antonio rap,0.0959,0.7,148606,0.377,0,0.133,-15.07,0.342,130.003,0.181,60,9
1,san diego indie,0.118571444,0.502203704,194582.9259,0.710333333,0.408381509,0.204314815,-7.244481481,0.070577778,138.4207963,0.424388889,59.64814815,9
1,san diego rap,0.185138333,0.789968333,235927.6333,0.604693333,0.005783068,0.2948055,-8.230711667,0.163413667,109.781645,0.45349,51.55833333,11
1,san marcos tx indie,0.489749565,0.520869565,225822.1674,0.653646739,0.108293757,0.224728261,-7.983178261,0.048451087,107.0893891,0.545021739,45.92391304,9
1,sandalwood,0.94725,0.505583333,241917.9167,0.417225,0.267758333,0.15075,-10.14125,0.060558333,97.48725,0.62175,0,8
1,sarod,0.976,0.317,336333,0.0528,0.445,0.152,-14.751,0.0332,102.368,0.165,41,0
1,saskatchewan indie,0.641751634,0.554640523,191023.3595,0.322019608,0.176871705,0.106130719,-11.83038562,0.043258824,102.3445098,0.534313725,59.71895425,7
1,scam rap,0.07527516,0.731646667,163046.3333,0.677006667,0.239614225,0.139144,-5.46862,0.144802,133.0232667,0.34624,61.5,10
0,scandinavian r&b,0.4615,0.6435,202226.1667,0.424666667,0.02261873,0.163566667,-9.750833333,0.098266667,109.021,0.451333333,66.66666667,6
1,scandipop,0.337600511,0.644231163,223247.396,0.606091149,0.059988125,0.14816737,-6.955799426,0.080618477,121.1394616,0.469932209,67.49893162,6
1,schlager,0.475,0.55575,245004.25,0.470333333,0.002233333,0.198516667,-12.40483333,0.033208333,113.1044167,0.495833333,51.75,3
1,scorecore,0.517278349,0.359266035,216434.7984,0.40578338,0.71735231,0.147728903,-14.58961342,0.045322798,114.0680816,0.248322932,47.69376859,7
1,scottish electronic,0.312973385,0.614571474,220959.3429,0.723877885,0.230529643,0.119935577,-9.898375,0.106358654,123.2700321,0.525297436,49.75641026,6
1,scottish fiddle,0.707066667,0.339333333,258575.8667,0.260966667,0.593913333,0.2272,-17.53086667,0.036786667,124.3301333,0.444,35.46666667,0
1,scottish folk,0.456171429,0.447666667,246559.6095,0.361428571,0.142429706,0.128514286,-14.68322857,0.038699048,123.0572476,0.408190476,43.2952381,5
1,scottish hip hop,0.598,0.711,199343,0.761,0.127,0.134,-7.267,0.233,160.738,0.526,52,6
1,scottish indie,0.199228187,0.429718977,260052.5892,0.719254428,0.250365875,0.195813933,-9.246663705,0.056289774,119.9679178,0.517784017,41.24570106,7
1,scottish jazz,0.947,0.741,261920,0.0847,0.00424,0.108,-18.814,0.0367,95.244,0.364,52,6
1,scottish metal,0.0003444,0.493333333,211022.3333,0.927666667,2.09E-05,0.2386,-3.807,0.080533333,120.041,0.679333333,46,10
1,scottish new wave,0.134115434,0.581158202,253009.5135,0.670136742,0.087628954,0.185431013,-9.934872036,0.04530933,121.752869,0.6173389,43.29695323,9
1,scottish rock,0.190613231,0.522628598,249586.5951,0.725195833,0.060622319,0.200603788,-8.059751326,0.05020286,125.6295763,0.597475568,45.95549242,9
1,scottish singer-songwriter,0.309441333,0.6306,214868.2778,0.700755556,0.048334435,0.137017778,-7.609022222,0.051536667,103.7293,0.5771,60.34444444,7
1,scratch,0.207048889,0.646111111,291155.5556,0.672,0.001442656,0.171388889,-9.484111111,0.206533333,100.95,0.568666667,44.33333333,1
1,scream rap,0.075924,0.74545,196303.5,0.7976,0.02811714,0.16243,-4.15025,0.27859,125.83025,0.5157,56.55,1
1,screamo,0.04825186,0.425698556,223164.5971,0.867908361,0.040004743,0.225957165,-5.092104713,0.0952266,134.8188703,0.39125953,46.11473954,8
1,seattle hip hop,0.279812894,0.674347391,241062.8597,0.652780943,0.006173454,0.176774069,-5.967221259,0.292871652,124.658857,0.635542575,53.40504529,6
1,seattle indie,0.277777556,0.52899037,230727.8592,0.581039737,0.075215306,0.149958303,-8.272899633,0.041733163,126.4347971,0.403637533,51.09973234,0
1,second line,0.285453,0.6891,271498.7333,0.667,0.126489973,0.201,-10.59673333,0.1368,114.6760333,0.7552,35.53333333,6
0,sefardi,0.2985,0.5335,185973.5,0.7505,0,0.07675,-7.988,0.04715,122.2805,0.7935,34.5,5
0,serbian electronic,0.138,0.883,304421,0.503,0.678,0.0769,-9.722,0.217,121.993,0.424,0,9
1,serialism,0.888011111,0.282795556,238205.3389,0.145788111,0.627675473,0.171076111,-22.31035,0.046563333,94.38861111,0.238799444,8.338888889,7
1,sertanejo,0.492980969,0.598907497,206204.6133,0.549611165,0.127022382,0.254656632,-9.990241292,0.047716678,111.3544067,0.681290311,45.3633218,7
1,sertanejo pop,0.576008627,0.577898824,194010.0918,0.509944627,0.353813912,0.382612549,-12.43228706,0.052920706,104.8520227,0.682367059,35.14196078,11
1,sertanejo tradicional,0.782574074,0.614355556,175702.2111,0.355154074,0.163423156,0.156959259,-10.5509,0.080067407,110.8583037,0.593903704,25.95185185,7
1,sertanejo universitario,0.466818876,0.618639608,190544.3839,0.562148209,0.144928033,0.22548085,-9.65372902,0.061915569,111.6159276,0.717862353,43.80065359,11
0,sevdah,0.419833333,0.547916667,212824.5,0.539666667,5.76E-06,0.208291667,-8.928166667,0.038416667,95.27541667,0.543833333,43.91666667,4
0,sevillanas,0.488,0.687,220400,0.399,0,0.381,-5.908,0.0323,113.026,0.446,44,1
1,shaabi,0.0939,0.725,220867,0.594,0,0.22,-5.243,0.0496,91.794,0.25,53,2
1,shabad,0.992571429,0.443571429,199646.7143,0.174114286,0.531857143,0.233428571,-13.13042857,0.078,93.21685714,0.485,0,11
1,shakuhachi,0.832666667,0.2437,319886.3333,0.163091667,0.535,0.163625,-20.16341667,0.045808333,102.9415,0.277283333,35.66666667,7
1,shamanic,0.726027294,0.360715196,405453.4755,0.259749873,0.411415751,0.146571569,-16.17546078,0.062864902,112.0665255,0.252558039,48.94019608,7
1,shanty,0.817488095,0.664035714,273916.2024,0.311321429,1.21E-05,0.226879762,-13.16241667,0.20577619,126.8103214,0.728738095,37.96428571,7
1,sheffield indie,0.134191149,0.370077315,215106.7391,0.618052546,0.045272409,0.228394306,-8.728641898,0.066621898,133.1187551,0.441992593,49.84189815,11
1,shibuya-kei,0.231875613,0.67831676,324237.175,0.652884402,0.366417541,0.145904131,-10.0573611,0.06385997,107.7434478,0.682551827,39.34123261,2
1,shimmer pop,0.155022769,0.583694808,234455.8305,0.711237699,0.112760374,0.173365796,-6.525048748,0.053318339,118.1195185,0.488161999,52.90101675,7
0,shimmer psych,0.26064,0.5936,197046.6,0.574,0.34227668,0.14632,-9.5964,0.06596,93.9434,0.596,61.8,6
0,shiver pop,0.215527371,0.615891684,251743.1136,0.609585396,0.155001436,0.150804462,-7.218517241,0.073983813,118.8489773,0.424163895,48.72210953,4
1,shoegaze,0.193371879,0.399449793,280870.9774,0.641587548,0.484197699,0.174580885,-10.12256975,0.041280414,126.9343014,0.385823579,43.77149485,7
1,show tunes,0.566521204,0.546721977,239106.1137,0.456582025,0.00970144,0.210202018,-10.05308202,0.157158897,117.6887335,0.489560919,47.18828247,7
1,shred,0.135452764,0.4281,302531.2016,0.794396627,0.523052177,0.231105522,-8.686199686,0.074047576,139.2131795,0.469787224,43.77615686,9
1,shush,0.080664367,0.082566667,174071.6667,0.112379667,0.912666667,0.420666667,-21.014,0.0545,71.784,0.018466667,65.66666667,1
1,sierreno,0.432872475,0.687323926,203260.5704,0.609508456,0.022777593,0.138366091,-6.501559672,0.057871216,121.8968685,0.775821141,60.39046832,7
1,singaporean mandopop,0.629512821,0.559513889,278020.7083,0.50753312,1.66E-06,0.155614316,-7.421941239,0.032526923,123.3680908,0.326157051,53.63675214,1
1,singaporean pop,0.670587179,0.576711111,267240.0667,0.44894188,8.93E-07,0.160160684,-8.421583761,0.033213077,116.2267342,0.326017949,56.36324786,10
1,singaporean singer-songwriter,0.401555556,0.474074074,253899.4444,0.507740741,5.95E-06,0.232148148,-7.132148148,0.033433333,146.7740741,0.346888889,58.03703704,8
1,singer-songwriter,0.496641226,0.536281053,241884.0646,0.428716907,0.045169587,0.185710078,-11.82635011,0.055249467,116.4061768,0.481871477,39.26181545,9
1,singing bowl,0.916,0.0569,554747,0.00413,0.971,0.12,-30.684,0.0575,56.436,0.0245,45,3
1,sitar,0.808856183,0.397181452,294425.2621,0.191036989,0.439305602,0.133885484,-22.83927688,0.062664113,89.09545296,0.497357527,37.93145161,6
1,ska,0.184519636,0.643105147,212058.1846,0.6411893,0.100708648,0.183520642,-8.893544904,0.100076821,126.0498951,0.735457503,39.77316748,7
1,ska argentino,0.106157268,0.673826232,234711.044,0.690048666,0.01502447,0.21488622,-7.623293813,0.058874588,117.2739165,0.699855406,57.9424435,9
1,ska chileno,0.075095,0.6482,300500.7,0.7432,0.00326197,0.12273,-7.904,0.06408,136.2655,0.657,53.6,11
0,ska jazz,0.184666667,0.638,332573.3333,0.463666667,0.358066667,0.143433333,-11.69733333,0.1563,157.3996667,0.716666667,42,7
0,ska mexicano,0.080747911,0.58431688,239998.8277,0.80422592,0.052093408,0.163389333,-6.82344539,0.084269463,140.7691354,0.682990542,54.73808169,11
1,ska punk,0.094059437,0.515084436,195852.4632,0.835933189,0.045610005,0.237983104,-6.004958719,0.096267067,130.3202566,0.638082951,41.42322904,9
1,ska revival,0.226082735,0.70795109,191127.4167,0.631358529,0.143652935,0.165101279,-9.416583217,0.085205613,122.5841217,0.83727253,38.85309505,7
1,skate punk,0.050686465,0.436827268,186957.7428,0.894104614,0.04130731,0.235055297,-5.493027001,0.088195973,134.4330113,0.57299269,43.5827,4
1,skiffle,0.701,0.52925,169090,0.44075,0,0.247525,-9.0655,0.056275,107.8365,0.41225,31.75,2
0,skramz,0.781,0.506,118480,0.0971,0,0.128,-17.741,0.205,198.06,0.214,0,4
1,sky room,0.0218515,0.618,323735,0.87275,0.3059055,0.15225,-5.45325,0.06765,130.13475,0.2445,0,7
1,slack-key guitar,0.718273264,0.510101736,231948.6347,0.316151042,0.179565062,0.162088889,-14.18010035,0.042061701,117.0778122,0.429824306,31.68611111,7
1,slam poetry,0.24532,0.5851225,222790.5,0.7861525,0.041620641,0.183256,-7.04492,0.1301365,135.4522725,0.36523,43.89,2
1,slamming deathcore,0.019625901,0.39062963,255685.0741,0.904222222,0.14943489,0.227314815,-6.608148148,0.07132963,134.9378889,0.368851852,38.33333333,0
1,slavic folk metal,8.08E-05,0.262,233520,0.928,4.76E-05,0.195,-2.795,0.0894,161.925,0.533,61,9
1,slayer,0.00128674,0.461514583,222512.0104,0.904727083,0.178053125,0.195310417,-5.066004167,0.072496875,132.6065938,0.40989625,48.67083333,9
1,slc indie,0.344236222,0.301422222,267717.9333,0.424511111,0.322346493,0.100088889,-12.21751111,0.04386,137.1126667,0.287844444,54.35555556,7
1,sleaze rock,0.027139267,0.50644479,250802.1154,0.805269634,0.039080518,0.230602342,-7.930933278,0.064555666,123.2819952,0.509012997,37.43572054,6
1,sleep,0.378011733,0.150269647,246789.987,0.382183234,0.703218334,0.360660624,-21.34642352,0.054139135,66.47640598,0.067423219,55.37266152,1
0,slovak electronic,0.092028,0.8202,385330.6,0.6774,0.8836,0.15066,-11.0052,0.095,124.2094,0.534,0,5
1,slovenian electronic,0.112975,0.75475,263159.75,0.6485,0.02369,0.198,-5.45875,0.080225,92.4935,0.7305,55,7
